"","UOGID","name","my_formula","allocation","formula_diff","pct_diff","rolled_up","pct_diff_rollup"
"63","069999","California Nonentitlement",14173714,8956662,5217052,58.25,14173714,58.25
"64","080072","Aurora",258973,187538,71435,38.09,258973,38.09
"65","080288","Colorado Springs",268819,169494,99325,58.6,268819,58.6
"66","080390","Denver",705381,507585,197796,38.97,705381,38.97
"67","089001","Adams County",141016,117589,23427,19.92,141016,19.92
"68","089999","Colorado Nonentitlement",3409695,1420385,1989310,140.05,3409695,140.05
"69","090102","Bridgeport",145249,202260,-57011,-28.19,145249,-28.19
"70","090492","Hartford",179864,258755,-78891,-30.49,179864,-30.49
"71","090696","New Britain",70839,110316,-39477,-35.79,0,-100
"72","090726","New Haven",166025,235790,-69765,-29.59,166025,-29.59
"73","091194","Waterbury",100302,137010,-36708,-26.79,0,-100
"74","099999","Connecticut Nonentitlement",946822,1560085,-613263,-39.31,1117964,-28.34
"75","100336","Wilmington",103638,155204,-51566,-33.22,0,-100
"76","109003","New Castle County",132791,151996,-19205,-12.64,132791,-12.64
"77","109999","Delaware Nonentitlement",94416,147582,-53166,-36.02,292470,98.17
"78","119999","District Of Columbia",1505112,1014410,490702,48.37,1505112,48.37
"79","120954","Ft Lauderdale",167579,112945,54634,48.37,167579,48.37
"80","121236","Hialeah",179812,146397,33415,22.82,179812,22.82
"81","121968","Miami",443458,362264,81194,22.41,443458,22.41
"82","122292","Orlando",202490,134014,68476,51.1,202490,51.1
"83","122724","St Petersburg",337121,114190,222931,195.23,337121,195.23
"84","123000","Tallahassee",158156,123707,34449,27.85,158156,27.85
"85","123012","Tampa",798044,197976,600068,303.1,798044,303.1
"86","129011","Broward County",258582,167735,90847,54.16,258582,54.16
"87","129021","Collier County",141118,132640,8478,6.39,141118,6.39
"88","129031","Jacksonville-Duval Count",664995,392963,272032,69.23,664995,69.23
"89","129033","Escambia County",136351,122946,13405,10.9,136351,10.9
"90","129057","Hillsborough County",1252864,377644,875220,231.76,1252864,231.76
"91","129071","Lee County",138856,151318,-12462,-8.24,138856,-8.24
"92","129081","Manatee County",112457,112554,-97,-0.09,112457,-0.09
"93","129083","Marion County",180391,109488,70903,64.76,180391,64.76
"94","129086","Miami-Dade County",705249,774117,-68868,-8.9,705249,-8.9
"95","129095","Orange County",491088,347731,143357,41.23,491088,41.23
"96","129099","Palm Beach County",565411,393491,171920,43.69,565411,43.69
"97","129101","Pasco County",1133885,176925,956960,540.88,1133885,540.88
"98","129103","Pinellas County",437605,174337,263268,151.01,437605,151.01
"99","129105","Polk County",224519,210119,14400,6.85,224519,6.85
"100","129117","Seminole County",156582,123876,32706,26.4,156582,26.4
"101","129127","Volusia County",312217,118849,193368,162.7,312217,162.7
"102","129999","Florida Nonentitlement",6865394,3920895,2944499,75.1,6865394,75.1
"103","130174","Atlanta",796091,567371,228720,40.31,796091,40.31
"104","130192","Augusta-Richmond County",123899,125715,-1816,-1.44,123899,-1.44
"105","132916","Savannah",240430,154069,86361,56.05,240430,56.05
"106","139063","Clayton County",166789,134113,32676,24.36,166789,24.36
"107","139067","Cobb County",166916,198613,-31697,-15.96,166916,-15.96
"108","139089","De Kalb County",648253,349366,298887,85.55,648253,85.55
"109","139121","Fulton County",225568,123845,101723,82.14,225568,82.14
"110","139135","Gwinnett County",339376,315068,24308,7.72,339376,7.72
"111","139999","Georgia Nonentitlement",3703448,3308761,394687,11.93,3703448,11.93
"112","150144","Honolulu",1384846,549362,835484,152.08,1384846,152.08
"113","159999","Hawaii Nonentitlement",536393,340980,195413,57.31,536393,57.31
"114","169999","Idaho Nonentitlement",646825,777722,-130897,-16.83,646825,-16.83
"115","171296","Chicago",2661158,5243387,-2582229,-49.25,2661158,-49.25
"116","172238","Evanston",43140,115781,-72641,-62.74,0,-100
"117","175154","Oak Park",32138,108633,-76495,-70.42,0,-100
"118","175526","Peoria",63989,115986,-51997,-44.83,0,-100
"119","176000","Rockford",128788,139919,-11131,-7.96,128788,-7.96
"120","179031","Cook County",404034,641618,-237584,-37.03,404034,-37.03
"121","179043","Du Page County",188239,217960,-29721,-13.64,188239,-13.64
"122","179097","Lake County",106115,169830,-63715,-37.52,0,-100
"123","179197","Will County",47922,108762,-60840,-55.94,0,-100
"124","179999","Illinois Nonentitlement",2021967,3820063,-1798096,-47.07,2315272,-39.39
"125","180954","Evansville",81367,174404,-93037,-53.35,0,-100
"126","181014","Fort Wayne",79173,144010,-64837,-45.02,0,-100
"127","181104","Gary",101133,233702,-132569,-56.73,0,-100
"128","181272","Hammond",52109,136029,-83920,-61.69,0,-100
"129","181404","Indianapolis",509813,623462,-113649,-18.23,509813,-18.23
"130","182886","South Bend",71663,165439,-93776,-56.68,0,-100
"131","183042","Terre Haute",44753,107911,-63158,-58.53,0,-100
"132","189999","Indiana Nonentitlement",1354334,2780819,-1426485,-51.3,1784531,-35.83
"133","191362","Des Moines",176754,243429,-66675,-27.39,176754,-27.39
"134","194812","Sioux City",57554,109959,-52405,-47.66,0,-100
"135","199999","Iowa Nonentitlement",883254,2043693,-1160439,-56.78,940807,-53.97
"136","201776","Kansas City",154724,147962,6762,4.57,154724,4.57
"137","203408","Topeka",132009,117280,14729,12.56,132009,12.56
"138","203696","Wichita",176859,187471,-10612,-5.66,176859,-5.66
"139","209999","Kansas Nonentitlement",616847,1254377,-637530,-50.82,616847,-50.82
"140","211314","Lexington-Fayette",307732,145448,162284,111.58,307732,111.58
"141","211374","Louisville",427077,710931,-283854,-39.93,427077,-39.93
"142","219999","Kentucky Nonentitlement",1048481,1937401,-888920,-45.88,1048481,-45.88
"143","220126","Baton Rouge",157285,235852,-78567,-33.31,157285,-33.31
"144","221296","New Orleans",1001581,790088,211493,26.77,1001581,26.77
"145","221650","Shreveport",137097,130501,6596,5.05,137097,5.05
"146","229051","Jefferson Parish",273344,182882,90462,49.46,273344,49.46
"147","229999","Louisiana Nonentitlement",1108871,1969448,-860577,-43.7,1108871,-43.7
"148","232484","Portland",73999,123159,-49160,-39.92,0,-100
"149","239999","Maine Nonentitlement",575676,1051868,-476192,-45.27,649675,-38.24
"150","240066","Baltimore",1204701,1302007,-97306,-7.47,1204701,-7.47
"151","249003","Anne Arundel County",117942,127795,-9853,-7.71,117942,-7.71
"152","249005","Baltimore County",355990,263665,92325,35.02,355990,35.02
"153","249031","Montgomery County",364950,278766,86184,30.92,364950,30.92
"154","249033","Prince Georges County",367422,308264,59158,19.19,367422,19.19
"155","249999","Maryland Nonentitlement",870124,815701,54423,6.67,870124,6.67
"156","250282","Boston",1458733,1161878,296855,25.55,1458733,25.55
"157","250396","Cambridge",172161,201118,-28957,-14.4,172161,-14.4
"158","250744","Fall River",89631,180154,-90523,-50.25,0,-100
"159","251284","Lowell",146385,141290,5095,3.61,146385,3.61
"160","251302","Lynn",144875,160645,-15770,-9.82,144875,-9.82
"161","251614","New Bedford",93715,180160,-86445,-47.98,0,-100
"162","251650","Newton",60863,123041,-62178,-50.53,0,-100
"163","251992","Quincy",126585,125315,1270,1.01,126585,1.01
"164","252250","Somerville",48416,177708,-129292,-72.76,0,-100
"165","252340","Springfield",260372,267658,-7286,-2.72,260372,-2.72
"166","252880","Worcester",169202,289568,-120366,-41.57,169202,-41.57
"167","259999","Massachusetts Nonentitlement",2018525,3482500,-1463975,-42.04,2311150,-33.64
"168","261638","Dearborn",31786,112142,-80356,-71.66,0,-100
"169","261698","Detroit",967977,2433238,-1465261,-60.22,967977,-60.22
"170","262172","Flint",108825,261123,-152298,-58.32,108825,-58.32
"171","262544","Grand Rapids",153668,250699,-97031,-38.7,153668,-38.7
"172","263222","Kalamazoo",102011,114573,-12562,-10.96,0,-100
"173","263456","Lansing",90500,132765,-42265,-31.83,0,-100
"174","265340","Saginaw",67199,154488,-87289,-56.5,0,-100
"175","269049","Genesee County",57552,120990,-63438,-52.43,0,-100
"176","269099","Macomb County",74787,115553,-40766,-35.28,0,-100
"177","269125","Oakland County",182297,257173,-74876,-29.12,182297,-29.12
"178","269161","Washtenaw County",147949,145542,2407,1.65,147949,1.65
"179","269163","Wayne County",112686,336484,-223798,-66.51,112686,-66.51
"180","269999","Michigan Nonentitlement",1976572,3708390,-1731818,-46.7,2400407,-35.27
"181","271266","Duluth",83964,155986,-72022,-46.17,0,-100
"182","273120","Minneapolis",655324,778222,-122898,-15.79,655324,-15.79
"183","274164","St Paul",329335,459933,-130598,-28.39,329335,-28.39
"184","279037","Dakota County",106706,112405,-5699,-5.07,0,-100
"185","279053","Hennepin County",178144,161340,16804,10.42,178144,10.42
"186","279137","St Louis County",65338,124995,-59657,-47.73,0,-100
"187","279999","Minnesota Nonentitlement",965862,1638747,-672885,-41.06,1221870,-25.44
"188","280726","Jackson",170548,134981,35567,26.35,170548,26.35
"189","289999","Mississippi Nonentitleme",1028639,1872259,-843620,-45.06,1028639,-45.06
"190","292670","Kansas City",474822,550869,-76047,-13.8,474822,-13.8
"191","294626","St Louis",411246,1225336,-814090,-66.44,411246,-66.44
"192","299189","St Louis County",236591,333043,-96452,-28.96,236591,-28.96
"193","299999","Missouri Nonentitlement",1799055,2023638,-224583,-11.1,1799055,-11.1
"194","309999","Montana Nonentitlement",565933,536065,29868,5.57,565933,5.57
"195","311710","Lincoln",251496,114122,137374,120.37,251496,120.37
"196","312208","Omaha",304674,336089,-31415,-9.35,304674,-9.35
"197","319999","Nebraska Nonentitlement",497267,746163,-248896,-33.36,497267,-33.36
"198","320108","Las Vegas",766774,301835,464939,154.04,766774,154.04
"199","320138","North Las Vegas",257208,122370,134838,110.19,257208,110.19
"200","320150","Reno",208487,128230,80257,62.59,208487,62.59
"201","329003","Clark County",952802,423032,529770,125.23,952802,125.23
"202","329999","Nevada Nonentitlement",359989,310945,49044,15.77,359989,15.77
"203","330930","Manchester",118956,116405,2551,2.19,118956,2.19
"204","339999","New Hampshire Nonentitlement",350532,673813,-323281,-47.98,350532,-47.98
"205","340414","Camden",125480,159080,-33600,-21.12,125480,-21.12
"206","340798","Elizabeth",247307,136074,111233,81.74,247307,81.74
"207","341464","Jersey City",366201,386055,-19854,-5.14,366201,-5.14
"208","342190","Newark",408461,483211,-74750,-15.47,408461,-15.47
"209","342466","Paterson",205318,176259,29059,16.49,205318,16.49
"210","343216","Trenton",166655,170317,-3662,-2.15,166655,-2.15
"211","349003","Bergen County",272222,582638,-310416,-53.28,272222,-53.28
"212","349007","Camden County",112716,149761,-37045,-24.74,112716,-24.74
"213","349013","Essex County",185183,324963,-139780,-43.01,185183,-43.01
"214","349017","Hudson County",190772,195734,-4962,-2.53,190772,-2.53
"215","349023","Middlesex County",160520,115779,44741,38.64,160520,38.64
"216","349025","Monmouth County",175847,164050,11797,7.19,175847,7.19
"217","349027","Morris County",105074,115039,-9965,-8.66,0,-100
"218","349039","Union County",298252,290857,7395,2.54,298252,2.54
"219","349999","New Jersey Nonentitlement",2117083,2219274,-102191,-4.6,2222157,0.13
"220","350012","Albuquerque",403726,275437,128289,46.58,403726,46.58
"221","359999","New Mexico Nonentitlement",595396,757993,-162597,-21.45,595396,-21.45
"222","360040","Albany",107826,218284,-110458,-50.6,107826,-50.6
"223","360556","Binghamton",36478,126082,-89604,-71.07,0,-100
"224","360784","Buffalo",247444,971690,-724246,-74.53,247444,-74.53
"225","364436","New York",17811872,10921293,6890579,63.09,17811872,63.09
"226","364448","Niagara Falls",33043,154741,-121698,-78.65,0,-100
"227","365544","Rochester",189680,571885,-382205,-66.83,189680,-66.83
"228","365848","Schenectady",58887,140638,-81751,-58.13,0,-100
"229","366376","Syracuse",143177,343255,-200078,-58.29,143177,-58.29
"230","366500","Troy",50501,116472,-65971,-56.64,0,-100
"231","366612","Utica",40877,159365,-118488,-74.35,0,-100
"232","367260","Yonkers",243215,214556,28659,13.36,243215,13.36
"233","369029","Erie County",50958,166059,-115101,-69.31,0,-100
"234","369055","Monroe County",49951,115656,-65705,-56.81,0,-100
"235","369059","Nassau County",646768,888170,-241402,-27.18,646768,-27.18
"236","369067","Onondaga County",52173,122573,-70400,-57.43,0,-100
"237","369087","Rockland County",147015,139030,7985,5.74,147015,5.74
"238","369103","Suffolk County",187779,208804,-21025,-10.07,187779,-10.07
"239","369119","Westchester County",269356,285660,-16304,-5.71,269356,-5.71
"240","369999","New York Nonentitlement",2015436,4684154,-2668718,-56.97,2388305,-49.01
"241","370558","Charlotte",585563,322208,263355,81.73,585563,81.73
"242","370828","Durham",191309,119536,71773,60.04,191309,60.04
"243","371188","Greensboro",170844,138048,32796,23.76,170844,23.76
"244","372304","Raleigh",229708,178932,50776,28.38,229708,28.38
"245","373180","Winston-Salem",170537,138158,32379,23.44,170537,23.44
"246","379999","North Carolina Nonentitlement",3312724,3873344,-560620,-14.47,3312724,-14.47
"247","389999","North Dakota Nonentitlement",252337,359308,-106971,-29.77,252337,-29.77
"248","390042","Akron",178157,405432,-227275,-56.06,178157,-56.06
"249","390858","Canton",73802,180134,-106332,-59.03,0,-100
"250","391062","Cincinnati",388677,811284,-422607,-52.09,388677,-52.09
"251","391104","Cleveland",467093,1462082,-994989,-68.05,467093,-68.05
"252","391176","Columbus",493950,459457,34493,7.51,493950,7.51
"253","391362","Dayton",201345,374967,-173622,-46.3,201345,-46.3
"254","392628","Lakewood",37906,125387,-87481,-69.77,0,-100
"255","394998","Springfield",54845,114529,-59684,-52.11,0,-100
"256","395214","Toledo",239176,498959,-259783,-52.07,239176,-52.07
"257","395874","Youngstown",52009,243624,-191615,-78.65,0,-100
"258","399035","Cuyahoga County",136816,220654,-83838,-38,136816,-38
"259","399049","Franklin County",112398,131668,-19270,-14.63,112398,-14.63
"260","399061","Hamilton County",120537,155661,-35124,-22.56,120537,-22.56
"261","399113","Montgomery County",89362,122045,-32683,-26.78,0,-100
"262","399999","Ohio Nonentitlement",2135969,4567175,-2431206,-53.23,2443892,-46.49
"263","402268","Oklahoma City",402490,317405,85085,26.81,402490,26.81
"264","403036","Tulsa",263638,233946,29692,12.69,263638,12.69
"265","409999","Oklahoma Nonentitlement",1124749,1268344,-143595,-11.32,1124749,-11.32
"266","411098","Portland",1034899,561868,473031,84.19,1034899,84.19
"267","419005","Clackamas County",327467,142472,184995,129.85,327467,129.85
"268","419067","Washington County",199679,134781,64898,48.15,199679,48.15
"269","419999","Oregon Nonentitlement",2951823,1368385,1583438,115.72,2951823,115.72
"270","420096","Allentown",65419,141861,-76442,-53.88,0,-100
"271","422178","Erie",86273,203223,-116950,-57.55,0,-100
"272","422898","Harrisburg",65502,135856,-70354,-51.79,0,-100
"273","425451","Philadelphia",1676954,2797355,-1120401,-40.05,1676954,-40.05
"274","425529","Pittsburgh",204095,950373,-746278,-78.52,204095,-78.52
"275","425793","Reading",76711,170379,-93668,-54.98,0,-100
"276","426201","Scranton",50130,180982,-130852,-72.3,0,-100
"277","427947","Wilkes-Barre",20638,112690,-92052,-81.69,0,-100
"278","429003","Allegheny County",241272,916749,-675477,-73.68,241272,-73.68
"279","429007","Beaver County",44640,214880,-170240,-79.23,0,-100
"280","429011","Berks County",57092,151986,-94894,-62.44,0,-100
"281","429017","Bucks County",109593,121924,-12331,-10.11,109593,-10.11
"282","429029","Chester County",184791,152786,32005,20.95,184791,20.95
"283","429045","Delaware County",110241,229649,-119408,-52,110241,-52
"284","429071","Lancaster County",114590,183014,-68424,-37.39,114590,-37.39
"285","429079","Luzerne County",49829,279335,-229506,-82.16,0,-100
"286","429091","Montgomery County",117966,209036,-91070,-43.57,117966,-43.57
"287","429125","Washington County",62315,235294,-172979,-73.52,0,-100
"288","429129","Westmoreland County",71831,253032,-181201,-71.61,0,-100
"289","429133","York County",66412,143457,-77045,-53.71,0,-100
"290","429999","Pennsylvania Nonentitlement",1514313,4470452,-2956139,-66.13,2231105,-50.09
"291","440210","Pawtucket",48144,128942,-80798,-62.66,0,-100
"292","440222","Providence",160200,342602,-182402,-53.24,160200,-53.24
"293","440306","Woonsocket",36302,83010,-46708,-56.27,0,-100
"294","449999","Rhode Island Nonentitlement",213680,515096,-301416,-58.52,298125,-42.12
"295","459019","Charleston County",69902,112324,-42422,-37.77,0,-100
"296","459045","Greenville County",110206,168942,-58736,-34.77,110206,-34.77
"297","459051","Horry County",114160,135441,-21281,-15.71,114160,-15.71
"298","459999","South Carolina Nonentitlement",1533780,1961784,-428004,-21.82,1603682,-18.25
"299","469999","South Dakota Nonentitlement",331705,478044,-146339,-30.61,331705,-30.61
"300","470336","Chattanooga",85160,118552,-33392,-28.17,0,-100
"301","471014","Knoxville",163616,113950,49666,43.59,163616,43.59
"302","471242","Memphis",568393,480724,87669,18.24,568393,18.24
"303","471368","Nashville-Davidson",531807,310953,220854,71.03,531807,71.03
"304","479999","Tennessee Nonentitlement",1761143,2226946,-465803,-20.92,1846303,-17.09
"305","480222","Arlington",215576,210149,5427,2.58,215576,2.58
"306","480264","Austin",776842,488262,288580,59.1,776842,59.1
"307","480726","Brownsville",199382,217152,-17770,-8.18,199382,-8.18
"308","481206","Corpus Christi",184319,189117,-4798,-2.54,184319,-2.54
"309","481338","Dallas",1143773,1050237,93536,8.91,1143773,8.91
"310","481680","El Paso",413971,506288,-92317,-18.23,413971,-18.23
"311","481896","Fort Worth",370759,425325,-54566,-12.83,370759,-12.83
"312","481998","Garland",89040,128271,-39231,-30.58,0,-100
"313","482514","Houston",2259461,1767468,491993,27.84,2259461,27.84
"314","482628","Irving",151760,136929,14831,10.83,151760,10.83
"315","483042","Laredo",218547,244222,-25675,-10.51,218547,-10.51
"316","483288","Lubbock",134977,145636,-10659,-7.32,134977,-7.32
"317","483330","Mc Allen",107399,116811,-9412,-8.06,0,-100
"318","484068","Pasadena",132243,115803,16440,14.2,132243,14.2
"319","484758","San Antonio",1019976,843303,176673,20.95,1019976,20.95
"320","489029","Bexar County",140219,111375,28844,25.9,140219,25.9
"321","489039","Brazoria County",107428,122760,-15332,-12.49,0,-100
"322","489113","Dallas County",104435,143357,-38922,-27.15,0,-100
"323","489157","Fort Bend County",105189,139116,-33927,-24.39,0,-100
"324","489201","Harris County",621432,758773,-137341,-18.1,621432,-18.1
"325","489215","Hidalgo County",436704,562292,-125588,-22.34,436704,-22.34
"326","489339","Montgomery County",101492,142760,-41268,-28.91,0,-100
"327","489439","Tarrant County",180856,170328,10528,6.18,180856,6.18
"328","489999","Texas Nonentitlement",5185581,6944311,-1758730,-25.33,5800565,-16.47
"329","491014","Provo",69972,111855,-41883,-37.44,0,-100
"330","491092","Salt Lake City",280242,233821,46421,19.85,280242,19.85
"331","499035","Salt Lake County",185240,155413,29827,19.19,185240,19.19
"332","499999","Utah Nonentitlement",546943,822441,-275498,-33.5,616915,-24.99
"333","509999","Vermont Nonentitlement",315189,498808,-183619,-36.81,315189,-36.81
"334","511116","Norfolk",170641,283584,-112943,-39.83,170641,-39.83
"335","511308","Richmond",186860,285590,-98730,-34.57,186860,-34.57
"336","511590","Virginia Beach",147729,129558,18171,14.03,147729,14.03
"337","519059","Fairfax County",490128,322031,168097,52.2,490128,52.2
"338","519153","Prince William County",187693,137673,50020,36.33,187693,36.33
"339","519999","Virginia Nonentitlement",1781128,2391983,-610855,-25.54,1781128,-25.54
"340","531392","Seattle",1365837,676093,689744,102.02,1365837,102.02
"341","531488","Spokane",212992,207533,5459,2.63,212992,2.63
"342","531554","Tacoma",217519,162867,54652,33.56,217519,33.56
"343","539033","King County",624416,262328,362088,138.03,624416,138.03
"344","539053","Pierce County",227326,181263,46063,25.41,227326,25.41
"345","539061","Snohomish County",428029,171623,256406,149.4,428029,149.4
"346","539999","Washington Nonentitlement",2623301,1900648,722653,38.02,2623301,38.02
"347","540666","Huntington",49953,117041,-67088,-57.32,0,-100
"348","549999","West Virginia Nonentitlement",721119,1279122,-558003,-43.62,771072,-39.72
"349","553944","Madison",172002,133030,38972,29.3,172002,29.3
"350","554340","Milwaukee",468601,1049252,-580651,-55.34,468601,-55.34
"351","555424","Racine",60147,117746,-57599,-48.92,0,-100
"352","559999","Wisconsin Nonentitlement",1484783,2678597,-1193814,-44.57,1544931,-42.32
"353","569999","Wyoming Nonentitlement",512943,233174,279769,119.98,512943,119.98
"354","729013","Arecibo Municipio",49258,117720,-68462,-58.16,0,-100
"355","729021","Bayamon Municipio",113572,195797,-82225,-41.99,113572,-41.99
"356","729025","Caguas Municipio",82385,146530,-64145,-43.78,0,-100
"357","729031","Carolina Municipio",89080,177718,-88638,-49.88,0,-100
"358","729097","Mayaguez Municipio",80839,122122,-41283,-33.81,0,-100
"359","729113","Ponce Municipio",149600,223571,-73971,-33.09,149600,-33.09
"360","729127","San Juan Municipio",415792,452701,-36909,-8.15,415792,-8.15
"361","729999","Puerto Rico Nonentitlement",1497150,3450602,-1953452,-56.61,1798712,-47.87
"362","600001","American Samoas",NA,71175,NA,NA,NA,NA
"363","660001","Guam",NA,194003,NA,NA,NA,NA
"364","690001","Northern Mariana Islands",NA,48743,NA,NA,NA,NA
"365","780001","Virgin Islands",NA,116079,NA,NA,NA,NA
