"","UOGID","name","my_formula","allocation","formula_diff","pct_diff","rolled_up","pct_diff_rollup"
"90","129101","Pasco County",988836,233424,755412,323.62,988836,323.62
"91","129103","Pinellas County",468760,224144,244616,109.13,468760,109.13
"92","129105","Polk County",187341,265524,-78183,-29.44,187341,-29.44
"93","129115","Sarasota County",220455,137472,82983,60.36,220455,60.36
"94","129117","Seminole County",104226,149759,-45533,-30.4,0,-100
"95","129127","Volusia County",162874,155890,6984,4.48,162874,4.48
"96","129999","Florida Nonentitlement",6334775,5380797,953978,17.73,6439001,19.67
"97","130174","Atlanta",1115296,595393,519903,87.32,1115296,87.32
"98","130192","Augusta-Richmond County",129206,148479,-19273,-12.98,0,-100
"99","131968","Macon",80101,143001,-62900,-43.99,0,-100
"100","132916","Savannah",249584,183495,66089,36.02,249584,36.02
"101","139063","Clayton County",152190,211985,-59795,-28.21,152190,-28.21
"102","139067","Cobb County",198547,284440,-85893,-30.2,198547,-30.2
"103","139089","De Kalb County",360082,427296,-67214,-15.73,360082,-15.73
"104","139121","Fulton County",140476,182909,-42433,-23.2,140476,-23.2
"105","139135","Gwinnett County",305507,457865,-152358,-33.28,305507,-33.28
"106","139999","Georgia Nonentitlement",2611684,4239224,-1627540,-38.39,2820991,-33.46
"107","150144","Honolulu",2241158,648992,1592166,245.33,2241158,245.33
"108","159999","Hawaii Nonentitlement",927337,437933,489404,111.75,927337,111.75
"109","169999","Idaho Nonentitlement",943612,1031627,-88015,-8.53,943612,-8.53
"110","170342","Aurora",111358,136287,-24929,-18.29,0,-100
"111","171296","Chicago",3061403,6490003,-3428600,-52.83,3061403,-52.83
"112","171332","Cicero",68288,141357,-73069,-51.69,0,-100
"113","172238","Evanston",38603,146023,-107420,-73.56,0,-100
"114","175154","Oak Park",29497,137063,-107566,-78.48,0,-100
"115","175526","Peoria",78472,139601,-61129,-43.79,0,-100
"116","176000","Rockford",99844,178770,-78926,-44.15,0,-100
"117","179031","Cook County",525991,834885,-308894,-37,525991,-37
"118","179043","Du Page County",237296,290385,-53089,-18.28,237296,-18.28
"119","179097","Lake County",132444,216362,-83918,-38.79,0,-100
"120","179197","Will County",89694,141915,-52221,-36.8,0,-100
"121","179999","Illinois Nonentitlement",2173635,4612743,-2439108,-52.88,2821835,-38.83
"122","180954","Evansville",88018,217217,-129199,-59.48,0,-100
"123","181014","Fort Wayne",103048,166262,-63214,-38.02,0,-100
"124","181104","Gary",97491,272407,-174916,-64.21,0,-100
"125","181272","Hammond",59770,176413,-116643,-66.12,0,-100
"126","181404","Indianapolis",702150,743746,-41596,-5.59,702150,-5.59
"127","182886","South Bend",72315,212959,-140644,-66.04,0,-100
"128","189999","Indiana Nonentitlement",1658949,3634870,-1975921,-54.36,2079591,-42.79
"129","191362","Des Moines",187553,306430,-118877,-38.79,187553,-38.79
"130","199999","Iowa Nonentitlement",1183374,2677053,-1493679,-55.8,1183374,-55.8
"131","201776","Kansas City",146331,181922,-35591,-19.56,146331,-19.56
"132","203408","Topeka",121543,147220,-25677,-17.44,0,-100
"133","203696","Wichita",229115,230074,-959,-0.42,229115,-0.42
"134","209999","Kansas Nonentitlement",831065,1557055,-725990,-46.63,952608,-38.82
"135","211314","Lexington-Fayette",362026,187372,174654,93.21,362026,93.21
"136","211374","Louisville",480706,922491,-441785,-47.89,480706,-47.89
"137","219999","Kentucky Nonentitlement",1291444,2365442,-1073998,-45.4,1291444,-45.4
"138","220126","Baton Rouge",164782,256333,-91551,-35.72,164782,-35.72
"139","221296","New Orleans",480734,1012117,-531383,-52.5,480734,-52.5
"140","221650","Shreveport",103042,148890,-45848,-30.79,0,-100
"141","229051","Jefferson Parish",156542,217656,-61114,-28.08,156542,-28.08
"142","229999","Louisiana Nonentitlement",1198371,2300920,-1102549,-47.92,1301413,-43.44
"143","232484","Portland",102397,157131,-54734,-34.83,0,-100
"144","239999","Maine Nonentitlement",778054,1303506,-525452,-40.31,880451,-32.46
"145","240066","Baltimore",1030178,1745185,-715007,-40.97,1030178,-40.97
"146","249003","Anne Arundel County",142881,158508,-15627,-9.86,142881,-9.86
"147","249005","Baltimore County",375066,322916,52150,16.15,375066,16.15
"148","249031","Montgomery County",501808,374421,127387,34.02,501808,34.02
"149","249033","Prince Georges County",478787,409657,69130,16.88,478787,16.88
"150","249999","Maryland Nonentitlement",1006205,1071832,-65627,-6.12,1006205,-6.12
"151","250282","Boston",2136338,1418872,717466,50.57,2136338,50.57
"152","250396","Cambridge",206517,220976,-14459,-6.54,206517,-6.54
"153","250744","Fall River",113369,237218,-123849,-52.21,0,-100
"154","251194","Lawrence",112953,137175,-24222,-17.66,0,-100
"155","251284","Lowell",216384,164810,51574,31.29,216384,31.29
"156","251302","Lynn",255251,207328,47923,23.11,255251,23.11
"157","251614","New Bedford",127803,218352,-90549,-41.47,0,-100
"158","251650","Newton",90564,156262,-65698,-42.04,0,-100
"159","251992","Quincy",123503,150286,-26783,-17.82,0,-100
"160","252250","Somerville",69919,202461,-132542,-65.47,0,-100
"161","252340","Springfield",371748,309679,62069,20.04,371748,20.04
"162","252880","Worcester",252326,355942,-103616,-29.11,252326,-29.11
"163","259999","Massachusetts Nonentitlement",2586525,4414916,-1828391,-41.41,3224636,-26.96
"164","261638","Dearborn",41148,156961,-115813,-73.78,0,-100
"165","261698","Detroit",898683,2816974,-1918291,-68.1,898683,-68.1
"166","262172","Flint",120849,320815,-199966,-62.33,0,-100
"167","262544","Grand Rapids",216392,309795,-93403,-30.15,216392,-30.15
"168","263456","Lansing",110777,167605,-56828,-33.91,0,-100
"169","265340","Saginaw",80062,174251,-94189,-54.05,0,-100
"170","269049","Genesee County",79470,151935,-72465,-47.69,0,-100
"171","269081","Kent County",110568,136428,-25860,-18.95,0,-100
"172","269099","Macomb County",82629,154440,-71811,-46.5,0,-100
"173","269125","Oakland County",194628,327422,-132794,-40.56,194628,-40.56
"174","269161","Washtenaw County",165606,166259,-653,-0.39,165606,-0.39
"175","269163","Wayne County",133736,443932,-310196,-69.87,0,-100
"176","269999","Michigan Nonentitlement",2090119,4677190,-2587071,-55.31,2849359,-39.08
"177","271266","Duluth",114455,197842,-83387,-42.15,0,-100
"178","273120","Minneapolis",815855,922113,-106258,-11.52,815855,-11.52
"179","274164","St Paul",503641,566521,-62880,-11.1,503641,-11.1
"180","279037","Dakota County",129524,160273,-30749,-19.19,0,-100
"181","279053","Hennepin County",302547,229809,72738,31.65,302547,31.65
"182","279137","St Louis County",89096,162426,-73330,-45.15,0,-100
"183","279999","Minnesota Nonentitlement",1410991,2055825,-644834,-31.37,1744065,-15.16
"184","280726","Jackson",141417,148069,-6652,-4.49,141417,-4.49
"185","289999","Mississippi Nonentitleme",1037603,2214775,-1177172,-53.15,1037603,-53.15
"186","292670","Kansas City",434001,639957,-205956,-32.18,434001,-32.18
"187","294626","St Louis",502748,1461624,-958876,-65.6,502748,-65.6
"188","299189","St Louis County",281667,449066,-167399,-37.28,281667,-37.28
"189","299999","Missouri Nonentitlement",1697069,2554390,-857321,-33.56,1697069,-33.56
"190","309999","Montana Nonentitlement",674066,677704,-3638,-0.54,674066,-0.54
"191","311710","Lincoln",247867,150536,97331,64.66,247867,64.66
"192","312208","Omaha",385983,390026,-4043,-1.04,385983,-1.04
"193","319999","Nebraska Nonentitlement",447478,942140,-494662,-52.5,447478,-52.5
"194","320108","Las Vegas",901423,425597,475826,111.8,901423,111.8
"195","320138","North Las Vegas",341950,166233,175717,105.71,341950,105.71
"196","320150","Reno",294128,173881,120247,69.15,294128,69.15
"197","329003","Clark County",1288141,615884,672257,109.15,1288141,109.15
"198","329999","Nevada Nonentitlement",527071,437849,89222,20.38,527071,20.38
"199","330930","Manchester",150025,150641,-616,-0.41,150025,-0.41
"200","339999","New Hampshire Nonentitlement",467801,870215,-402414,-46.24,467801,-46.24
"201","340414","Camden",115378,197146,-81768,-41.48,0,-100
"202","340798","Elizabeth",225331,162019,63312,39.08,225331,39.08
"203","341464","Jersey City",326053,453186,-127133,-28.05,326053,-28.05
"204","342190","Newark",525534,584249,-58715,-10.05,525534,-10.05
"205","342466","Paterson",252510,185243,67267,36.31,252510,36.31
"206","343216","Trenton",125669,210158,-84489,-40.2,0,-100
"207","349003","Bergen County",348137,739508,-391371,-52.92,348137,-52.92
"208","349007","Camden County",127537,194143,-66606,-34.31,0,-100
"209","349013","Essex County",296405,423923,-127518,-30.08,296405,-30.08
"210","349017","Hudson County",143109,165432,-22323,-13.49,143109,-13.49
"211","349023","Middlesex County",149507,146399,3108,2.12,149507,2.12
"212","349025","Monmouth County",166763,199439,-32676,-16.38,166763,-16.38
"213","349027","Morris County",145918,159260,-13342,-8.38,145918,-8.38
"214","349039","Union County",201403,364289,-162886,-44.71,201403,-44.71
"215","349999","New Jersey Nonentitlement",2332828,2933940,-601112,-20.49,2701411,-7.93
"216","350012","Albuquerque",520064,357711,162353,45.39,520064,45.39
"217","359999","New Mexico Nonentitlement",669586,1122034,-452448,-40.32,669586,-40.32
"218","360040","Albany",173667,278205,-104538,-37.58,173667,-37.58
"219","360556","Binghamton",45758,154562,-108804,-70.39,0,-100
"220","360784","Buffalo",264684,1123496,-858812,-76.44,264684,-76.44
"221","363160","Islip Town",181524,148308,33216,22.4,181524,22.4
"222","364436","New York",30146640,13529906,16616734,122.81,30146640,122.81
"223","364448","Niagara Falls",39035,196629,-157594,-80.15,0,-100
"224","365544","Rochester",271307,674005,-402698,-59.75,271307,-59.75
"225","365848","Schenectady",79610,187522,-107912,-57.55,0,-100
"226","366376","Syracuse",172673,401206,-228533,-56.96,172673,-56.96
"227","366468","Tonawanda Town",28059,136335,-108276,-79.42,0,-100
"228","366500","Troy",63836,146826,-82990,-56.52,0,-100
"229","366612","Utica",46024,197502,-151478,-76.7,0,-100
"230","367260","Yonkers",280485,277639,2846,1.03,280485,1.03
"231","369029","Erie County",58722,222084,-163362,-73.56,0,-100
"232","369055","Monroe County",84387,148799,-64412,-43.29,0,-100
"233","369059","Nassau County",1068922,1174057,-105135,-8.95,1068922,-8.95
"234","369067","Onondaga County",72266,162129,-89863,-55.43,0,-100
"235","369071","Orange County",90344,138158,-47814,-34.61,0,-100
"236","369087","Rockland County",226929,192236,34693,18.05,226929,18.05
"237","369103","Suffolk County",212735,262918,-50183,-19.09,212735,-19.09
"238","369999","New York Nonentitlement",2781239,5956365,-3175126,-53.31,3389279,-43.1
"239","370558","Charlotte",580529,482968,97561,20.2,580529,20.2
"240","370828","Durham",181903,161862,20041,12.38,181903,12.38
"241","371188","Greensboro",177176,177564,-388,-0.22,177176,-0.22
"242","372304","Raleigh",314062,258582,55480,21.46,314062,21.46
"243","373180","Winston-Salem",186055,177701,8354,4.7,186055,4.7
"244","379183","Wake County",136608,149012,-12404,-8.32,136608,-8.32
"245","379999","North Carolina Nonentitlement",3349773,4993667,-1643894,-32.92,3349773,-32.92
"246","389999","North Dakota Nonentitlement",475196,446900,28296,6.33,475196,6.33
"247","390042","Akron",168185,499371,-331186,-66.32,168185,-66.32
"248","390858","Canton",83474,212944,-129470,-60.8,0,-100
"249","391062","Cincinnati",411696,960301,-548605,-57.13,411696,-57.13
"250","391104","Cleveland",521805,1739682,-1217877,-70.01,521805,-70.01
"251","391176","Columbus",704875,582536,122339,21,704875,21
"252","391362","Dayton",175134,466277,-291143,-62.44,175134,-62.44
"253","392628","Lakewood",43287,163019,-119732,-73.45,0,-100
"254","394998","Springfield",52201,148427,-96226,-64.83,0,-100
"255","395214","Toledo",210531,606390,-395859,-65.28,210531,-65.28
"256","395874","Youngstown",75286,288985,-213699,-73.95,0,-100
"257","399035","Cuyahoga County",153067,314059,-160992,-51.26,153067,-51.26
"258","399049","Franklin County",179866,159680,20186,12.64,179866,12.64
"259","399061","Hamilton County",169143,267773,-98630,-36.83,169143,-36.83
"260","399113","Montgomery County",104304,155438,-51134,-32.9,0,-100
"261","399999","Ohio Nonentitlement",2310303,5744253,-3433950,-59.78,2668854,-53.54
"262","402268","Oklahoma City",566555,394559,171996,43.59,566555,43.59
"263","403036","Tulsa",349249,274358,74891,27.3,349249,27.3
"264","409999","Oklahoma Nonentitlement",1198672,1525140,-326468,-21.41,1198672,-21.41
"265","411098","Portland",1414344,701174,713170,101.71,1414344,101.71
"266","419005","Clackamas County",271644,179278,92366,51.52,271644,51.52
"267","419067","Washington County",212217,169025,43192,25.55,212217,25.55
"268","419999","Oregon Nonentitlement",3844423,1812161,2032262,112.15,3844423,112.15
"269","420096","Allentown",97606,189753,-92147,-48.56,0,-100
"270","422178","Erie",101885,251291,-149406,-59.46,0,-100
"271","422898","Harrisburg",103792,163379,-59587,-36.47,0,-100
"272","423573","Lancaster City",62430,139155,-76725,-55.14,0,-100
"273","425451","Philadelphia",2124905,3483946,-1359041,-39.01,2124905,-39.01
"274","425529","Pittsburgh",247184,1148214,-901030,-78.47,247184,-78.47
"275","425793","Reading",127439,217817,-90378,-41.49,0,-100
"276","426201","Scranton",50827,220906,-170079,-76.99,0,-100
"277","429003","Allegheny County",314178,1122864,-808686,-72.02,314178,-72.02
"278","429007","Beaver County",55944,267813,-211869,-79.11,0,-100
"279","429011","Berks County",91790,186472,-94682,-50.78,0,-100
"280","429017","Bucks County",151773,160345,-8572,-5.35,151773,-5.35
"281","429029","Chester County",215501,209176,6325,3.02,215501,3.02
"282","429045","Delaware County",117166,296708,-179542,-60.51,0,-100
"283","429071","Lancaster County",121249,235509,-114260,-48.52,0,-100
"284","429079","Luzerne County",63824,340729,-276905,-81.27,0,-100
"285","429091","Montgomery County",155070,265971,-110901,-41.7,155070,-41.7
"286","429125","Washington County",66943,284470,-217527,-76.47,0,-100
"287","429129","Westmoreland County",81337,281726,-200389,-71.13,0,-100
"288","429133","York County",88258,174860,-86602,-49.53,0,-100
"289","429999","Pennsylvania Nonentitlement",2017986,5564720,-3546734,-63.74,3248476,-41.62
"290","440210","Pawtucket",61737,155978,-94241,-60.42,0,-100
"291","440222","Providence",179303,421403,-242100,-57.45,179303,-57.45
"292","440306","Woonsocket",49986,111384,-61398,-55.12,0,-100
"293","449999","Rhode Island Nonentitlement",321282,680116,-358834,-52.76,433005,-36.33
"294","459019","Charleston County",86034,146328,-60294,-41.2,0,-100
"295","459045","Greenville County",174498,220051,-45553,-20.7,174498,-20.7
"296","459051","Horry County",155634,182883,-27249,-14.9,155634,-14.9
"297","459063","Lexington County",106036,143711,-37675,-26.22,0,-100
"298","459999","South Carolina Nonentitlement",1630109,2391780,-761671,-31.85,1822179,-23.81
"299","469999","South Dakota Nonentitlement",478979,582097,-103118,-17.71,478979,-17.71
"300","470336","Chattanooga",113507,140831,-27324,-19.4,0,-100
"301","471242","Memphis",576307,540655,35652,6.59,576307,6.59
"302","471368","Nashville-Davidson",871431,417516,453915,108.72,871431,108.72
"303","479999","Tennessee Nonentitlement",2299827,2977606,-677779,-22.76,2413333,-18.95
"304","480222","Arlington",265911,265881,30,0.01,265911,0.01
"305","480264","Austin",936381,647777,288604,44.55,936381,44.55
"306","480726","Brownsville",174702,229698,-54996,-23.94,174702,-23.94
"307","481206","Corpus Christi",175561,216522,-40961,-18.92,175561,-18.92
"308","481338","Dallas",1387615,1203874,183741,15.26,1387615,15.26
"309","481680","El Paso",450950,527078,-76128,-14.44,450950,-14.44
"310","481896","Fort Worth",542181,587565,-45384,-7.72,542181,-7.72
"311","481998","Garland",155998,168535,-12537,-7.44,155998,-7.44
"312","482514","Houston",1944247,1968996,-24749,-1.26,1944247,-1.26
"313","482628","Irving",206614,182309,24305,13.33,206614,13.33
"314","483042","Laredo",233892,306204,-72312,-23.62,233892,-23.62
"315","483288","Lubbock",123986,169987,-46001,-27.06,0,-100
"316","484068","Pasadena",115240,138429,-23189,-16.75,0,-100
"317","484758","San Antonio",1142271,1044792,97479,9.33,1142271,9.33
"318","489029","Bexar County",176903,196678,-19775,-10.05,176903,-10.05
"319","489039","Brazoria County",97315,144642,-47327,-32.72,0,-100
"320","489113","Dallas County",144612,171624,-27012,-15.74,144612,-15.74
"321","489157","Fort Bend County",111426,213917,-102491,-47.91,0,-100
"322","489201","Harris County",677950,1104804,-426854,-38.64,677950,-38.64
"323","489215","Hidalgo County",395831,643979,-248148,-38.53,395831,-38.53
"324","489339","Montgomery County",108905,219997,-111092,-50.5,0,-100
"325","489439","Tarrant County",252859,229385,23474,10.23,252859,10.23
"326","489999","Texas Nonentitlement",5505115,8801531,-3296416,-37.45,6061987,-31.13
"327","491092","Salt Lake City",293134,291238,1896,0.65,293134,0.65
"328","499035","Salt Lake County",239510,211911,27599,13.02,239510,13.02
"329","499999","Utah Nonentitlement",840963,1259495,-418532,-33.23,840963,-33.23
"330","509999","Vermont Nonentitlement",436949,628663,-191714,-30.5,436949,-30.5
"331","511116","Norfolk",212352,351181,-138829,-39.53,212352,-39.53
"332","511308","Richmond",206207,366794,-160587,-43.78,206207,-43.78
"333","511320","Roanoke",79333,139611,-60278,-43.18,0,-100
"334","511590","Virginia Beach",148230,164230,-16000,-9.74,148230,-9.74
"335","519059","Fairfax County",596433,447834,148599,33.18,596433,33.18
"336","519087","Henrico County",107997,138560,-30563,-22.06,0,-100
"337","519153","Prince William County",254016,201653,52363,25.97,254016,25.97
"338","519999","Virginia Nonentitlement",1931158,2771457,-840299,-30.32,2118488,-23.56
"339","531392","Seattle",2604729,796553,1808176,227,2604729,227
"340","531488","Spokane",257815,271343,-13528,-4.99,257815,-4.99
"341","531554","Tacoma",254028,201861,52167,25.84,254028,25.84
"342","539033","King County",1162651,304190,858461,282.21,1162651,282.21
"343","539053","Pierce County",293369,237242,56127,23.66,293369,23.66
"344","539061","Snohomish County",418876,246964,171912,69.61,418876,69.61
"345","539999","Washington Nonentitlement",3961146,2579924,1381222,53.54,3961146,53.54
"346","540666","Huntington",55395,143682,-88287,-61.45,0,-100
"347","549999","West Virginia Nonentitlement",627703,1518431,-890728,-58.66,683097,-55.01
"348","553944","Madison",204154,154219,49935,32.38,204154,32.38
"349","554340","Milwaukee",530643,1302832,-772189,-59.27,530643,-59.27
"350","555424","Racine",57956,157032,-99076,-63.09,0,-100
"351","559999","Wisconsin Nonentitlement",1932069,3459721,-1527652,-44.16,1990025,-42.48
"352","569999","Wyoming Nonentitlement",386497,313532,72965,23.27,386497,23.27
"353","729021","Bayamon Municipio",141186,192547,-51361,-26.67,141186,-26.67
"354","729025","Caguas Municipio",96490,142783,-46293,-32.42,0,-100
"355","729031","Carolina Municipio",116946,160080,-43134,-26.95,0,-100
"356","729113","Ponce Municipio",155941,211879,-55938,-26.4,155941,-26.4
"357","729127","San Juan Municipio",539521,568381,-28860,-5.08,539521,-5.08
"358","729999","Puerto Rico Nonentitlement",2018068,3572861,-1554793,-43.52,2231503,-37.54
"359","600001","American Samoas",NA,78383,NA,NA,NA,NA
"360","660001","Guam",NA,235382,NA,NA,NA,NA
"361","690001","Northern Mariana Islands",NA,77332,NA,NA,NA,NA
"362","780001","Virgin Islands",NA,148903,NA,NA,NA,NA
