"","UOGID","name","my_formula","allocation","formula_diff","pct_diff","rolled_up","pct_diff_rollup"
"64","080072","Aurora",300144,194325,105819,54.45,300144,54.45
"65","080288","Colorado Springs",332379,201570,130809,64.9,332379,64.9
"66","080390","Denver",788646,687541,101105,14.71,788646,14.71
"67","089999","Colorado Nonentitlement",4552840,1864078,2688762,144.24,4552840,144.24
"68","090102","Bridgeport",206484,260590,-54106,-20.76,206484,-20.76
"69","090492","Hartford",229117,301619,-72502,-24.04,229117,-24.04
"70","090696","New Britain",90567,148658,-58091,-39.08,0,-100
"71","090726","New Haven",226730,291132,-64402,-22.12,226730,-22.12
"72","091194","Waterbury",139118,180059,-40941,-22.74,0,-100
"73","099999","Connecticut Nonentitlement",1301432,2096102,-794670,-37.91,1531116,-26.95
"74","100336","Wilmington",128005,192627,-64622,-33.55,0,-100
"75","109003","New Castle County",162360,185688,-23328,-12.56,162360,-12.56
"76","109999","Delaware Nonentitlement",127642,183675,-56033,-30.51,383289,108.68
"77","119999","District Of Columbia",1878158,1414021,464137,32.82,1878158,32.82
"78","120954","Ft Lauderdale",231030,161513,69517,43.04,231030,43.04
"79","121236","Hialeah",229092,329845,-100753,-30.55,229092,-30.55
"80","121968","Miami",566670,649754,-83084,-12.79,566670,-12.79
"81","122292","Orlando",320953,177232,143721,81.09,320953,81.09
"82","122724","St Petersburg",444917,172553,272364,157.84,444917,157.84
"83","123000","Tallahassee",212281,150971,61310,40.61,212281,40.61
"84","123012","Tampa",1061853,293453,768400,261.85,1061853,261.85
"85","129011","Broward County",360696,286827,73869,25.75,360696,25.75
"86","129021","Collier County",179159,168745,10414,6.17,179159,6.17
"87","129031","Jacksonville-Duval Count",931890,528788,403102,76.23,931890,76.23
"88","129033","Escambia County",177082,163087,13995,8.58,177082,8.58
"89","129057","Hillsborough County",1665032,469069,1195963,254.97,1665032,254.97
"90","129071","Lee County",216755,167692,49063,29.26,216755,29.26
"91","129086","Miami-Dade County",898282,1410257,-511975,-36.3,898282,-36.3
"92","129095","Orange County",798941,481160,317781,66.04,798941,66.04
"93","129099","Palm Beach County",718767,531619,187148,35.2,718767,35.2
"94","129101","Pasco County",1550479,204882,1345597,656.77,1550479,656.77
"95","129103","Pinellas County",578077,231768,346309,149.42,578077,149.42
"96","129105","Polk County",340655,231834,108821,46.94,340655,46.94
"97","129117","Seminole County",255065,152914,102151,66.8,255065,66.8
"98","129127","Volusia County",387400,151180,236220,156.25,387400,156.25
"99","129999","Florida Nonentitlement",9643840,5351369,4292471,80.21,9643840,80.21
"100","130174","Atlanta",1065610,607715,457895,75.35,1065610,75.35
"101","130192","Augusta-Richmond County",187979,176697,11282,6.38,187979,6.38
"102","132916","Savannah",343298,208518,134780,64.64,343298,64.64
"103","139063","Clayton County",222370,165959,56411,33.99,222370,33.99
"104","139067","Cobb County",219263,257079,-37816,-14.71,219263,-14.71
"105","139089","De Kalb County",879423,449696,429727,95.56,879423,95.56
"106","139121","Fulton County",295562,159135,136427,85.73,295562,85.73
"107","139135","Gwinnett County",457501,331514,125987,38,457501,38
"108","139999","Georgia Nonentitlement",4999591,4082742,916849,22.46,4999591,22.46
"109","150144","Honolulu",1821478,760815,1060663,139.41,1821478,139.41
"110","159999","Hawaii Nonentitlement",734972,421470,313502,74.38,734972,74.38
"111","169999","Idaho Nonentitlement",931650,967445,-35795,-3.7,931650,-3.7
"112","171296","Chicago",3513443,6565495,-3052052,-46.49,3513443,-46.49
"113","172238","Evanston",57500,151839,-94339,-62.13,0,-100
"114","175154","Oak Park",42868,149456,-106588,-71.32,0,-100
"115","175526","Peoria",79520,151023,-71503,-47.35,0,-100
"116","176000","Rockford",158343,166572,-8229,-4.94,158343,-4.94
"117","179031","Cook County",536030,767133,-231103,-30.13,536030,-30.13
"118","179043","Du Page County",255415,271589,-16174,-5.96,255415,-5.96
"119","179097","Lake County",142356,198840,-56484,-28.41,0,-100
"120","179999","Illinois Nonentitlement",2755460,5130614,-2375154,-46.29,3077704,-40.01
"121","180954","Evansville",108406,232623,-124217,-53.4,0,-100
"122","181014","Fort Wayne",105641,166754,-61113,-36.65,0,-100
"123","181104","Gary",133860,286918,-153058,-53.35,0,-100
"124","181272","Hammond",68880,183079,-114199,-62.38,0,-100
"125","181404","Indianapolis",663780,750805,-87025,-11.59,663780,-11.59
"126","182886","South Bend",94944,220990,-126046,-57.04,0,-100
"127","189999","Indiana Nonentitlement",1852653,3609214,-1756561,-48.67,2364385,-34.49
"128","191362","Des Moines",262872,332868,-69996,-21.03,262872,-21.03
"129","194812","Sioux City",98200,150637,-52437,-34.81,0,-100
"130","199999","Iowa Nonentitlement",1173313,2732295,-1558982,-57.06,1271513,-53.46
"131","201776","Kansas City",222565,195423,27142,13.89,222565,13.89
"132","203408","Topeka",126185,156087,-29902,-19.16,0,-100
"133","203696","Wichita",254701,223388,31313,14.02,254701,14.02
"134","209999","Kansas Nonentitlement",827837,1618260,-790423,-48.84,954022,-41.05
"135","211314","Lexington-Fayette",456063,164919,291144,176.54,456063,176.54
"136","211374","Louisville",585419,933274,-347855,-37.27,585419,-37.27
"137","219999","Kentucky Nonentitlement",1514816,2485521,-970705,-39.05,1514816,-39.05
"138","220126","Baton Rouge",195988,324899,-128911,-39.68,195988,-39.68
"139","221296","New Orleans",1837804,1291505,546299,42.3,1837804,42.3
"140","221650","Shreveport",175460,203221,-27761,-13.66,175460,-13.66
"141","229051","Jefferson Parish",470209,280045,190164,67.9,470209,67.9
"142","229999","Louisiana Nonentitlement",1467768,2847783,-1380015,-48.46,1467768,-48.46
"143","232484","Portland",99448,168046,-68598,-40.82,0,-100
"144","239999","Maine Nonentitlement",779951,1381110,-601159,-43.53,879399,-36.33
"145","240066","Baltimore",1602287,1821948,-219661,-12.06,1602287,-12.06
"146","249003","Anne Arundel County",153970,164476,-10506,-6.39,153970,-6.39
"147","249005","Baltimore County",431527,324549,106978,32.96,431527,32.96
"148","249031","Montgomery County",539125,403810,135315,33.51,539125,33.51
"149","249033","Prince Georges County",510624,472562,38062,8.05,510624,8.05
"150","249999","Maryland Nonentitlement",1210159,1089670,120489,11.06,1210159,11.06
"151","250282","Boston",1915736,1515160,400576,26.44,1915736,26.44
"152","250396","Cambridge",223671,242242,-18571,-7.67,223671,-7.67
"153","250744","Fall River",114091,237426,-123335,-51.95,0,-100
"154","251284","Lowell",200828,188156,12672,6.73,200828,6.73
"155","251302","Lynn",226442,199229,27213,13.66,226442,13.66
"156","251614","New Bedford",118936,237379,-118443,-49.9,0,-100
"157","251650","Newton",75647,175586,-99939,-56.92,0,-100
"158","251992","Quincy",170093,163941,6152,3.75,170093,3.75
"159","252250","Somerville",62655,223912,-161257,-72.02,0,-100
"160","252340","Springfield",256857,321965,-65108,-20.22,256857,-20.22
"161","252880","Worcester",202200,358616,-156416,-43.62,202200,-43.62
"162","259999","Massachusetts Nonentitlement",2641709,4637743,-1996034,-43.04,3013039,-35.03
"163","261638","Dearborn",42756,176215,-133459,-75.74,0,-100
"164","261698","Detroit",1300075,2903719,-1603644,-55.23,1300075,-55.23
"165","262172","Flint",155209,341759,-186550,-54.59,155209,-54.59
"166","262544","Grand Rapids",191964,319037,-127073,-39.83,191964,-39.83
"167","263222","Kalamazoo",151951,145039,6912,4.77,151951,4.77
"168","263456","Lansing",117457,174713,-57256,-32.77,0,-100
"169","265340","Saginaw",88143,196997,-108854,-55.26,0,-100
"170","269125","Oakland County",199057,303461,-104404,-34.4,199057,-34.4
"171","269161","Washtenaw County",218205,172306,45899,26.64,218205,26.64
"172","269163","Wayne County",149234,492348,-343114,-69.69,149234,-69.69
"173","269999","Michigan Nonentitlement",2915607,5022903,-2107296,-41.95,3163963,-37.01
"174","271266","Duluth",99877,222378,-122501,-55.09,0,-100
"175","273120","Minneapolis",851605,1042870,-191265,-18.34,851605,-18.34
"176","274164","St Paul",484363,624969,-140606,-22.5,484363,-22.5
"177","279053","Hennepin County",227788,189351,38437,20.3,227788,20.3
"178","279137","St Louis County",76682,190582,-113900,-59.76,0,-100
"179","279999","Minnesota Nonentitlement",1388369,2223294,-834925,-37.55,1564927,-29.61
"180","280726","Jackson",197364,195418,1946,1,197364,1
"181","289999","Mississippi Nonentitleme",1369869,2582758,-1212889,-46.96,1369869,-46.96
"182","292670","Kansas City",688388,662929,25459,3.84,688388,3.84
"183","294626","St Louis",514995,1543959,-1028964,-66.64,514995,-66.64
"184","299189","St Louis County",340872,440727,-99855,-22.66,340872,-22.66
"185","299999","Missouri Nonentitlement",2055247,2569400,-514153,-20.01,2055247,-20.01
"186","309999","Montana Nonentitlement",727695,720940,6755,0.94,727695,0.94
"187","312208","Omaha",415194,363002,52192,14.38,415194,14.38
"188","319999","Nebraska Nonentitlement",905837,1126183,-220346,-19.57,905837,-19.57
"189","320108","Las Vegas",1047325,401110,646215,161.11,1047325,161.11
"190","320150","Reno",275304,159963,115341,72.1,275304,72.1
"191","329003","Clark County",1383410,502151,881259,175.5,1383410,175.5
"192","329999","Nevada Nonentitlement",767446,526499,240947,45.76,767446,45.76
"193","330930","Manchester",144928,149692,-4764,-3.18,144928,-3.18
"194","339999","New Hampshire Nonentitlement",488843,887687,-398844,-44.93,488843,-44.93
"195","340138","Bayonne",98079,149751,-51672,-34.51,0,-100
"196","340414","Camden",164271,219919,-55648,-25.3,164271,-25.3
"197","340798","Elizabeth",335188,164633,170555,103.6,335188,103.6
"198","341464","Jersey City",407425,513648,-106223,-20.68,407425,-20.68
"199","342190","Newark",544126,678542,-134416,-19.81,544126,-19.81
"200","342466","Paterson",330414,232425,97989,42.16,330414,42.16
"201","343216","Trenton",187271,239980,-52709,-21.96,187271,-21.96
"202","349003","Bergen County",645212,855489,-210277,-24.58,645212,-24.58
"203","349007","Camden County",147714,207272,-59558,-28.73,147714,-28.73
"204","349013","Essex County",245438,493468,-248030,-50.26,245438,-50.26
"205","349017","Hudson County",208297,295458,-87161,-29.5,208297,-29.5
"206","349023","Middlesex County",183395,151265,32130,21.24,183395,21.24
"207","349025","Monmouth County",179724,236289,-56565,-23.94,179724,-23.94
"208","349027","Morris County",181295,177429,3866,2.18,181295,2.18
"209","349039","Union County",407474,421685,-14211,-3.37,407474,-3.37
"210","349999","New Jersey Nonentitlement",2792344,2881765,-89421,-3.1,2890423,0.3
"211","350012","Albuquerque",586625,346062,240563,69.51,586625,69.51
"212","359999","New Mexico Nonentitlement",828506,1311996,-483490,-36.85,828506,-36.85
"213","360040","Albany",152500,291290,-138790,-47.65,152500,-47.65
"214","360556","Binghamton",44472,182835,-138363,-75.68,0,-100
"215","360784","Buffalo",332852,1259191,-926339,-73.57,332852,-73.57
"216","363160","Islip Town",123291,160195,-36904,-23.04,0,-100
"217","364436","New York",22266577,14146420,8120157,57.4,22266577,57.4
"218","364448","Niagara Falls",44526,198056,-153530,-77.52,0,-100
"219","365544","Rochester",253294,754920,-501626,-66.45,253294,-66.45
"220","365848","Schenectady",92048,200626,-108578,-54.12,0,-100
"221","366376","Syracuse",187021,483746,-296725,-61.34,187021,-61.34
"222","366468","Tonawanda Town",32534,149184,-116650,-78.19,0,-100
"223","366500","Troy",76123,161851,-85728,-52.97,0,-100
"224","366612","Utica",55407,228103,-172696,-75.71,0,-100
"225","367260","Yonkers",311005,293560,17445,5.94,311005,5.94
"226","369029","Erie County",68400,239056,-170656,-71.39,0,-100
"227","369055","Monroe County",66881,150402,-83521,-55.53,0,-100
"228","369059","Nassau County",847838,1224168,-376330,-30.74,847838,-30.74
"229","369067","Onondaga County",67992,178517,-110525,-61.91,0,-100
"230","369087","Rockland County",204020,163457,40563,24.82,204020,24.82
"231","369103","Suffolk County",247911,288839,-40928,-14.17,247911,-14.17
"232","369119","Westchester County",337913,465769,-127856,-27.45,337913,-27.45
"233","369999","New York Nonentitlement",2480177,5891922,-3411745,-57.91,3151852,-46.51
"234","370558","Charlotte",841110,377418,463692,122.86,841110,122.86
"235","370828","Durham",234895,152760,82135,53.77,234895,53.77
"236","371188","Greensboro",232707,150651,82056,54.47,232707,54.47
"237","372304","Raleigh",311135,195403,115732,59.23,311135,59.23
"238","373180","Winston-Salem",217049,147512,69537,47.14,217049,47.14
"239","379999","North Carolina Nonentitlement",4047560,4629495,-581935,-12.57,4047560,-12.57
"240","389999","North Dakota Nonentitlement",317919,497005,-179086,-36.03,317919,-36.03
"241","390042","Akron",243592,536153,-292561,-54.57,243592,-54.57
"242","390858","Canton",99240,226606,-127366,-56.21,0,-100
"243","391062","Cincinnati",455371,1017671,-562300,-55.25,455371,-55.25
"244","391104","Cleveland",643513,1875230,-1231717,-65.68,643513,-65.68
"245","391176","Columbus",656761,506123,150638,29.76,656761,29.76
"246","391362","Dayton",251429,497275,-245846,-49.44,251429,-49.44
"247","392628","Lakewood",52307,174745,-122438,-70.07,0,-100
"248","394998","Springfield",68250,157003,-88753,-56.53,0,-100
"249","395214","Toledo",355266,610343,-255077,-41.79,355266,-41.79
"250","395874","Youngstown",70030,315245,-245215,-77.79,0,-100
"251","399035","Cuyahoga County",183620,335481,-151861,-45.27,183620,-45.27
"252","399049","Franklin County",151902,143540,8362,5.83,151902,5.83
"253","399061","Hamilton County",145099,252380,-107281,-42.51,145099,-42.51
"254","399999","Ohio Nonentitlement",2809559,5971579,-3162020,-52.95,3099386,-48.1
"255","402268","Oklahoma City",544574,413121,131453,31.82,544574,31.82
"256","403036","Tulsa",321594,287736,33858,11.77,321594,11.77
"257","409999","Oklahoma Nonentitlement",1399046,1667424,-268378,-16.1,1399046,-16.1
"258","411098","Portland",1399893,782156,617737,78.98,1399893,78.98
"259","419005","Clackamas County",441601,167232,274369,164.07,441601,164.07
"260","419067","Washington County",273883,157499,116384,73.89,273883,73.89
"261","419999","Oregon Nonentitlement",4353425,1744893,2608532,149.5,4353425,149.5
"262","420096","Allentown",87306,217048,-129742,-59.78,0,-100
"263","420114","Altoona",33336,157135,-123799,-78.78,0,-100
"264","422178","Erie",63367,277196,-213829,-77.14,0,-100
"265","422898","Harrisburg",89929,162568,-72639,-44.68,0,-100
"266","425451","Philadelphia",2116642,3999642,-1883000,-47.08,2116642,-47.08
"267","425529","Pittsburgh",277973,1302229,-1024256,-78.65,277973,-78.65
"268","425793","Reading",104644,242863,-138219,-56.91,0,-100
"269","426201","Scranton",71147,268307,-197160,-73.48,0,-100
"270","427227","Upper Darby",54473,153800,-99327,-64.58,0,-100
"271","427947","Wilkes-Barre",28146,151760,-123614,-81.45,0,-100
"272","429003","Allegheny County",327981,1291857,-963876,-74.61,327981,-74.61
"273","429007","Beaver County",62247,306087,-243840,-79.66,0,-100
"274","429011","Berks County",76941,211441,-134500,-63.61,0,-100
"275","429017","Bucks County",138021,185958,-47937,-25.78,0,-100
"276","429029","Chester County",229414,215487,13927,6.46,229414,6.46
"277","429045","Delaware County",137582,331645,-194063,-58.52,0,-100
"278","429071","Lancaster County",144128,263390,-119262,-45.28,144128,-45.28
"279","429079","Luzerne County",67058,395482,-328424,-83.04,0,-100
"280","429091","Montgomery County",141386,288610,-147224,-51.01,0,-100
"281","429125","Washington County",80116,337615,-257499,-76.27,0,-100
"282","429129","Westmoreland County",92190,359817,-267627,-74.38,0,-100
"283","429133","York County",85144,204789,-119645,-58.42,0,-100
"284","429999","Pennsylvania Nonentitlement",1904150,5816323,-3912173,-67.26,3317183,-42.97
"285","440210","Pawtucket",59057,163715,-104658,-63.93,0,-100
"286","440222","Providence",199585,445372,-245787,-55.19,199585,-55.19
"287","440306","Woonsocket",45186,105521,-60335,-57.18,0,-100
"288","449999","Rhode Island Nonentitlement",264572,638914,-374342,-58.59,368815,-42.27
"289","459019","Charleston County",99289,160458,-61169,-38.12,0,-100
"290","459045","Greenville County",150628,191114,-40486,-21.18,150628,-21.18
"291","459999","South Carolina Nonentitlement",2236539,2698213,-461674,-17.11,2335828,-13.43
"292","469999","South Dakota Nonentitlement",436585,629445,-192860,-30.64,436585,-30.64
"293","471014","Knoxville",241018,146665,94353,64.33,241018,64.33
"294","471242","Memphis",718667,633925,84742,13.37,718667,13.37
"295","471368","Nashville-Davidson",712384,390383,322001,82.48,712384,82.48
"296","479999","Tennessee Nonentitlement",2367950,2756409,-388459,-14.09,2367950,-14.09
"297","480222","Arlington",290954,249085,41869,16.81,290954,16.81
"298","480264","Austin",1062888,595612,467276,78.45,1062888,78.45
"299","480402","Beaumont",117178,143199,-26021,-18.17,0,-100
"300","480726","Brownsville",283819,256835,26984,10.51,283819,10.51
"301","481206","Corpus Christi",264789,264533,256,0.1,264789,0.1
"302","481338","Dallas",1544653,1375313,169340,12.31,1544653,12.31
"303","481680","El Paso",570622,664705,-94083,-14.15,570622,-14.15
"304","481896","Fort Worth",500318,532857,-32539,-6.11,500318,-6.11
"305","481998","Garland",120917,163368,-42451,-25.98,0,-100
"306","482514","Houston",3247146,2367794,879352,37.14,3247146,37.14
"307","482628","Irving",205032,178056,26976,15.15,205032,15.15
"308","483042","Laredo",311492,284955,26537,9.31,311492,9.31
"309","483288","Lubbock",192568,181845,10723,5.9,192568,5.9
"310","484068","Pasadena",191295,150103,41192,27.44,191295,27.44
"311","484758","San Antonio",1271817,1145362,126455,11.04,1271817,11.04
"312","489039","Brazoria County",153350,147768,5582,3.78,153350,3.78
"313","489113","Dallas County",141956,166490,-24534,-14.74,0,-100
"314","489157","Fort Bend County",153494,157399,-3905,-2.48,153494,-2.48
"315","489201","Harris County",905228,853881,51347,6.01,905228,6.01
"316","489215","Hidalgo County",627465,661523,-34058,-5.15,627465,-5.15
"317","489339","Montgomery County",148220,146387,1833,1.25,148220,1.25
"318","489439","Tarrant County",244034,212016,32018,15.1,244034,15.1
"319","489999","Texas Nonentitlement",7499128,9129511,-1630383,-17.86,7879180,-13.7
"320","491092","Salt Lake City",331004,319381,11623,3.64,331004,3.64
"321","499035","Salt Lake County",220583,195411,25172,12.88,220583,12.88
"322","499999","Utah Nonentitlement",804837,1100939,-296102,-26.9,804837,-26.9
"323","509999","Vermont Nonentitlement",406236,654275,-248039,-37.91,406236,-37.91
"324","511116","Norfolk",196668,408550,-211882,-51.86,196668,-51.86
"325","511308","Richmond",263728,380505,-116777,-30.69,263728,-30.69
"326","511320","Roanoke",120897,144729,-23832,-16.47,0,-100
"327","511590","Virginia Beach",175601,190130,-14529,-7.64,175601,-7.64
"328","519059","Fairfax County",653327,469222,184105,39.24,653327,39.24
"329","519153","Prince William County",292006,152206,139800,91.85,292006,91.85
"330","519999","Virginia Nonentitlement",2396306,3012708,-616402,-20.46,2517203,-16.45
"331","531392","Seattle",1728996,929144,799852,86.08,1728996,86.08
"332","531488","Spokane",299608,297774,1834,0.62,299608,0.62
"333","531554","Tacoma",302458,228539,73919,32.34,302458,32.34
"334","539033","King County",772904,350424,422480,120.56,772904,120.56
"335","539053","Pierce County",313730,234415,79315,33.84,313730,33.84
"336","539061","Snohomish County",486370,241799,244571,101.15,486370,101.15
"337","539999","Washington Nonentitlement",3482624,2488958,993666,39.92,3482624,39.92
"338","540264","Charleston",56910,145296,-88386,-60.83,0,-100
"339","540666","Huntington",60533,162455,-101922,-62.74,0,-100
"340","549999","West Virginia Nonentitlement",862446,1651495,-789049,-47.78,979889,-40.67
"341","553944","Madison",218882,155704,63178,40.58,218882,40.58
"342","554340","Milwaukee",634509,1323403,-688894,-52.05,634509,-52.05
"343","555424","Racine",80079,154664,-74585,-48.22,0,-100
"344","559999","Wisconsin Nonentitlement",1920219,3541104,-1620885,-45.77,2000298,-43.51
"345","569999","Wyoming Nonentitlement",456788,331391,125397,37.84,456788,37.84
"346","729005","Aguadilla Municipio",46103,145566,-99463,-68.33,0,-100
"347","729013","Arecibo Municipio",61513,214027,-152514,-71.26,0,-100
"348","729021","Bayamon Municipio",145054,355860,-210806,-59.24,145054,-59.24
"349","729025","Caguas Municipio",110428,264463,-154035,-58.24,0,-100
"350","729031","Carolina Municipio",113027,303298,-190271,-62.73,0,-100
"351","729061","Guaynabo Municipio",61463,149526,-88063,-58.89,0,-100
"352","729097","Mayaguez Municipio",108499,221873,-113374,-51.1,0,-100
"353","729113","Ponce Municipio",200337,402511,-202174,-50.23,200337,-50.23
"354","729127","San Juan Municipio",540142,807745,-267603,-33.13,540142,-33.13
"355","729137","Toa Baja Municipio",59186,165592,-106406,-64.26,0,-100
"356","729999","Puerto Rico Nonentitlement",1799856,5600408,-3800552,-67.86,2360075,-57.86
"357","600001","American Samoas",NA,93741,NA,NA,NA,NA
"358","660001","Guam",NA,255214,NA,NA,NA,NA
"359","690001","Northern Mariana Islands",NA,68179,NA,NA,NA,NA
"360","780001","Virgin Islands",NA,154866,NA,NA,NA,NA
