"","UOGID","name","my_formula","allocation","formula_diff","pct_diff","rolled_up","pct_diff_rollup"
"65","089001","Adams County",295425,144016,151409,105.13,295425,105.13
"66","089999","Colorado Nonentitlement",2155663,1810390,345273,19.07,2155663,19.07
"67","090102","Bridgeport",227832,251907,-24075,-9.56,227832,-9.56
"68","090492","Hartford",245521,309058,-63537,-20.56,245521,-20.56
"69","090726","New Haven",231276,311433,-80157,-25.74,231276,-25.74
"70","091194","Waterbury",123546,170558,-47012,-27.56,0,-100
"71","099999","Connecticut Nonentitlement",1377480,2161562,-784082,-36.27,1501026,-30.56
"72","100336","Wilmington",123157,191540,-68383,-35.7,0,-100
"73","109003","New Castle County",184231,197634,-13403,-6.78,184231,-6.78
"74","109999","Delaware Nonentitlement",112339,192344,-80005,-41.59,347834,80.84
"75","119999","District Of Columbia",2110104,1245280,864824,69.45,2110104,69.45
"76","121236","Hialeah",228105,189935,38170,20.1,228105,20.1
"77","121968","Miami",587156,422030,165126,39.13,587156,39.13
"78","122292","Orlando",172116,161004,11112,6.9,172116,6.9
"79","122724","St Petersburg",341145,141800,199345,140.58,341145,140.58
"80","123000","Tallahassee",201948,157046,44902,28.59,201948,28.59
"81","123012","Tampa",309112,234481,74631,31.83,309112,31.83
"82","129011","Broward County",295959,206641,89318,43.22,295959,43.22
"83","129021","Collier County",160404,180474,-20070,-11.12,160404,-11.12
"84","129031","Jacksonville-Duval Count",608036,498656,109380,21.93,608036,21.93
"85","129033","Escambia County",183766,147378,36388,24.69,183766,24.69
"86","129057","Hillsborough County",571274,502837,68437,13.61,571274,13.61
"87","129071","Lee County",243299,222776,20523,9.21,243299,9.21
"88","129081","Manatee County",217499,142607,74892,52.52,217499,52.52
"89","129083","Marion County",262217,156678,105539,67.36,262217,67.36
"90","129086","Miami-Dade County",990119,960995,29124,3.03,990119,3.03
"91","129095","Orange County",419906,476755,-56849,-11.92,419906,-11.92
"92","129099","Palm Beach County",626382,522853,103529,19.8,626382,19.8
"93","129101","Pasco County",1280027,233919,1046108,447.21,1280027,447.21
"94","129103","Pinellas County",510276,215925,294351,136.32,510276,136.32
"95","129105","Polk County",216154,263263,-47109,-17.89,216154,-17.89
"96","129115","Sarasota County",198790,138773,60017,43.25,198790,43.25
"97","129117","Seminole County",130013,151092,-21079,-13.95,0,-100
"98","129127","Volusia County",291719,152882,138837,90.81,291719,90.81
"99","129999","Florida Nonentitlement",8256513,5019268,3237245,64.5,8386526,67.09
"100","130174","Atlanta",1469217,611614,857603,140.22,1469217,140.22
"101","130192","Augusta-Richmond County",186104,151819,34285,22.58,186104,22.58
"102","131968","Macon",96328,136706,-40378,-29.54,0,-100
"103","132916","Savannah",372110,188457,183653,97.45,372110,97.45
"104","139063","Clayton County",188679,185265,3414,1.84,188679,1.84
"105","139067","Cobb County",208131,272801,-64670,-23.71,208131,-23.71
"106","139089","De Kalb County",417580,412285,5295,1.28,417580,1.28
"107","139121","Fulton County",138006,149475,-11469,-7.67,138006,-7.67
"108","139135","Gwinnett County",436213,454466,-18253,-4.02,436213,-4.02
"109","139999","Georgia Nonentitlement",3733931,4215254,-481323,-11.42,3830259,-9.13
"110","150144","Honolulu",2046715,676821,1369894,202.4,2046715,202.4
"111","159999","Hawaii Nonentitlement",897956,442987,454969,102.7,897956,102.7
"112","169999","Idaho Nonentitlement",909393,1013565,-104172,-10.28,909393,-10.28
"113","171296","Chicago",3249803,6490485,-3240682,-49.93,3249803,-49.93
"114","171332","Cicero",71377,135154,-63777,-47.19,0,-100
"115","172238","Evanston",52031,144818,-92787,-64.07,0,-100
"116","175154","Oak Park",40458,137514,-97056,-70.58,0,-100
"117","175526","Peoria",81861,141005,-59144,-41.94,0,-100
"118","176000","Rockford",117690,186454,-68764,-36.88,0,-100
"119","179031","Cook County",539822,819584,-279762,-34.13,539822,-34.13
"120","179043","Du Page County",267058,280160,-13102,-4.68,267058,-4.68
"121","179097","Lake County",162568,219917,-57349,-26.08,162568,-26.08
"122","179197","Will County",72666,137784,-65118,-47.26,0,-100
"123","179999","Illinois Nonentitlement",2356187,4711779,-2355592,-49.99,2792272,-40.74
"124","180954","Evansville",93938,223058,-129120,-57.89,0,-100
"125","181014","Fort Wayne",100341,177937,-77596,-43.61,0,-100
"126","181104","Gary",109069,279896,-170827,-61.03,0,-100
"127","181272","Hammond",60574,177137,-116563,-65.8,0,-100
"128","181404","Indianapolis",684327,749167,-64840,-8.65,684327,-8.65
"129","182886","South Bend",76673,212235,-135562,-63.87,0,-100
"130","189999","Indiana Nonentitlement",1675406,3635472,-1960066,-53.92,2116000,-41.8
"131","191362","Des Moines",245075,307895,-62820,-20.4,245075,-20.4
"132","194812","Sioux City",80917,135958,-55041,-40.48,0,-100
"133","199999","Iowa Nonentitlement",1139322,2536285,-1396963,-55.08,1220238,-51.89
"134","201776","Kansas City",168069,183324,-15255,-8.32,168069,-8.32
"135","203408","Topeka",138186,146983,-8797,-5.99,138186,-5.99
"136","203696","Wichita",243753,238807,4946,2.07,243753,2.07
"137","209999","Kansas Nonentitlement",839985,1569275,-729290,-46.47,839985,-46.47
"138","211314","Lexington-Fayette",454647,182217,272430,149.51,454647,149.51
"139","211374","Louisville",503762,927151,-423389,-45.67,503762,-45.67
"140","219999","Kentucky Nonentitlement",1356374,2417145,-1060771,-43.89,1356374,-43.89
"141","220126","Baton Rouge",178265,267338,-89073,-33.32,178265,-33.32
"142","221296","New Orleans",618617,1009639,-391022,-38.73,618617,-38.73
"143","221650","Shreveport",153869,148622,5247,3.53,153869,3.53
"144","229051","Jefferson Parish",194846,226424,-31578,-13.95,194846,-13.95
"145","229999","Louisiana Nonentitlement",1304102,2379318,-1075216,-45.19,1304102,-45.19
"146","232484","Portland",108071,161834,-53763,-33.22,0,-100
"147","239999","Maine Nonentitlement",816614,1329400,-512786,-38.57,924685,-30.44
"148","240066","Baltimore",1004461,1679372,-674911,-40.19,1004461,-40.19
"149","249003","Anne Arundel County",142891,158455,-15564,-9.82,142891,-9.82
"150","249005","Baltimore County",363438,328157,35281,10.75,363438,10.75
"151","249031","Montgomery County",461387,367201,94186,25.65,461387,25.65
"152","249033","Prince Georges County",475593,389196,86397,22.2,475593,22.2
"153","249999","Maryland Nonentitlement",1125516,1053270,72246,6.86,1125516,6.86
"154","250282","Boston",2043681,1460989,582692,39.88,2043681,39.88
"155","250396","Cambridge",210241,234779,-24538,-10.45,210241,-10.45
"156","250744","Fall River",135696,233759,-98063,-41.95,135696,-41.95
"157","251284","Lowell",191342,175784,15558,8.85,191342,8.85
"158","251302","Lynn",185720,207061,-21341,-10.31,185720,-10.31
"159","251614","New Bedford",114873,227275,-112402,-49.46,0,-100
"160","251650","Newton",143771,159511,-15740,-9.87,143771,-9.87
"161","251992","Quincy",169200,155516,13684,8.8,169200,8.8
"162","252250","Somerville",66537,211564,-145027,-68.55,0,-100
"163","252340","Springfield",401823,325972,75851,23.27,401823,23.27
"164","252880","Worcester",269190,366487,-97297,-26.55,269190,-26.55
"165","259999","Massachusetts Nonentitlement",3319691,4485180,-1165489,-25.99,3501101,-21.94
"166","261638","Dearborn",45695,154894,-109199,-70.5,0,-100
"167","261698","Detroit",1077101,2862103,-1785002,-62.37,1077101,-62.37
"168","262172","Flint",183417,323533,-140116,-43.31,183417,-43.31
"169","262544","Grand Rapids",207929,319602,-111673,-34.94,207929,-34.94
"170","263222","Kalamazoo",124358,140690,-16332,-11.61,0,-100
"171","263456","Lansing",108066,166686,-58620,-35.17,0,-100
"172","265340","Saginaw",70648,183511,-112863,-61.5,0,-100
"173","269049","Genesee County",101948,150818,-48870,-32.4,0,-100
"174","269081","Kent County",94547,135464,-40917,-30.21,0,-100
"175","269099","Macomb County",68397,150746,-82349,-54.63,0,-100
"176","269125","Oakland County",199592,330459,-130867,-39.6,199592,-39.6
"177","269161","Washtenaw County",231244,163362,67882,41.55,231244,41.55
"178","269163","Wayne County",158400,441333,-282933,-64.11,158400,-64.11
"179","269999","Michigan Nonentitlement",2480943,4574243,-2093300,-45.76,3094603,-32.35
"180","271266","Duluth",98556,198305,-99749,-50.3,0,-100
"181","273120","Minneapolis",915702,955772,-40070,-4.19,915702,-4.19
"182","274164","St Paul",488998,579908,-90910,-15.68,488998,-15.68
"183","279037","Dakota County",137708,149760,-12052,-8.05,137708,-8.05
"184","279053","Hennepin County",292432,226877,65555,28.89,292432,28.89
"185","279137","St Louis County",72480,162335,-89855,-55.35,0,-100
"186","279999","Minnesota Nonentitlement",1319909,2078744,-758835,-36.5,1490944,-28.28
"187","280726","Jackson",173006,156357,16649,10.65,173006,10.65
"188","289999","Mississippi Nonentitleme",1190692,2247444,-1056752,-47.02,1190692,-47.02
"189","292670","Kansas City",510274,671295,-161021,-23.99,510274,-23.99
"190","294626","St Louis",487131,1487092,-999961,-67.24,487131,-67.24
"191","299189","St Louis County",257790,430315,-172525,-40.09,257790,-40.09
"192","299999","Missouri Nonentitlement",1814817,2566752,-751935,-29.3,1814817,-29.3
"193","309999","Montana Nonentitlement",762056,684772,77284,11.29,762056,11.29
"194","311710","Lincoln",289827,148942,140885,94.59,289827,94.59
"195","312208","Omaha",410567,392397,18170,4.63,410567,4.63
"196","319999","Nebraska Nonentitlement",434784,948440,-513656,-54.16,434784,-54.16
"197","320108","Las Vegas",941225,412209,529016,128.34,941225,128.34
"198","320138","North Las Vegas",347809,156057,191752,122.87,347809,122.87
"199","320150","Reno",233578,163810,69768,42.59,233578,42.59
"200","329003","Clark County",1290073,569933,720140,126.36,1290073,126.36
"201","329999","Nevada Nonentitlement",513495,407797,105698,25.92,513495,25.92
"202","330930","Manchester",154540,147944,6596,4.46,154540,4.46
"203","339999","New Hampshire Nonentitlement",429309,861573,-432264,-50.17,429309,-50.17
"204","340414","Camden",186435,198139,-11704,-5.91,186435,-5.91
"205","340798","Elizabeth",385979,202745,183234,90.38,385979,90.38
"206","341464","Jersey City",291927,472063,-180136,-38.16,291927,-38.16
"207","342190","Newark",504605,585579,-80974,-13.83,504605,-13.83
"208","342454","Passaic",254809,143619,111190,77.42,254809,77.42
"209","342466","Paterson",236135,206042,30093,14.61,236135,14.61
"210","343216","Trenton",162773,219357,-56584,-25.8,162773,-25.8
"211","349003","Bergen County",335297,735505,-400208,-54.41,335297,-54.41
"212","349007","Camden County",172224,189658,-17434,-9.19,172224,-9.19
"213","349013","Essex County",269660,410520,-140860,-34.31,269660,-34.31
"214","349017","Hudson County",161064,258384,-97320,-37.66,161064,-37.66
"215","349023","Middlesex County",165255,141811,23444,16.53,165255,16.53
"216","349025","Monmouth County",223132,205311,17821,8.68,223132,8.68
"217","349027","Morris County",161420,152103,9317,6.13,161420,6.13
"218","349039","Union County",417282,365954,51328,14.03,417282,14.03
"219","349999","New Jersey Nonentitlement",2432417,2682257,-249840,-9.31,2432417,-9.31
"220","350012","Albuquerque",454577,349238,105339,30.16,454577,30.16
"221","359999","New Mexico Nonentitlement",723111,989566,-266455,-26.93,723111,-26.93
"222","360040","Albany",150313,280962,-130649,-46.5,150313,-46.5
"223","360556","Binghamton",46142,158352,-112210,-70.86,0,-100
"224","360784","Buffalo",299280,1159066,-859786,-74.18,299280,-74.18
"225","363160","Islip Town",147773,140714,7059,5.02,147773,5.02
"226","364436","New York",26927247,13600063,13327184,97.99,26927247,97.99
"227","364448","Niagara Falls",41044,199375,-158331,-79.41,0,-100
"228","365544","Rochester",276560,709872,-433312,-61.04,276560,-61.04
"229","365848","Schenectady",71755,186609,-114854,-61.55,0,-100
"230","366376","Syracuse",201361,425827,-224466,-52.71,201361,-52.71
"231","366468","Tonawanda Town",27508,135310,-107802,-79.67,0,-100
"232","366500","Troy",73117,149160,-76043,-50.98,0,-100
"233","366612","Utica",48046,197507,-149461,-75.67,0,-100
"234","367260","Yonkers",261750,280723,-18973,-6.76,261750,-6.76
"235","369029","Erie County",58143,215143,-157000,-72.97,0,-100
"236","369055","Monroe County",80372,147425,-67053,-45.48,0,-100
"237","369059","Nassau County",860149,1142545,-282396,-24.72,860149,-24.72
"238","369067","Onondaga County",72505,153491,-80986,-52.76,0,-100
"239","369087","Rockland County",186318,182642,3676,2.01,186318,2.01
"240","369103","Suffolk County",192202,262969,-70767,-26.91,192202,-26.91
"241","369999","New York Nonentitlement",3010542,6095906,-3085364,-50.61,3529174,-42.11
"242","370558","Charlotte",636592,444353,192239,43.26,636592,43.26
"243","370828","Durham",262356,160046,102310,63.93,262356,63.93
"244","371188","Greensboro",211407,177108,34299,19.37,211407,19.37
"245","372304","Raleigh",326389,239845,86544,36.08,326389,36.08
"246","373180","Winston-Salem",198615,174636,23979,13.73,198615,13.73
"247","379999","North Carolina Nonentitlement",3712289,5033564,-1321275,-26.25,3712289,-26.25
"248","389999","North Dakota Nonentitlement",528167,445841,82326,18.47,528167,18.47
"249","390042","Akron",244963,506207,-261244,-51.61,244963,-51.61
"250","390858","Canton",102831,214860,-112029,-52.14,0,-100
"251","391062","Cincinnati",385062,985850,-600788,-60.94,385062,-60.94
"252","391104","Cleveland",558880,1781536,-1222656,-68.63,558880,-68.63
"253","391176","Columbus",682839,595608,87231,14.65,682839,14.65
"254","391362","Dayton",208057,456860,-248803,-54.46,208057,-54.46
"255","392628","Lakewood",48996,163920,-114924,-70.11,0,-100
"256","394998","Springfield",55737,142271,-86534,-60.82,0,-100
"257","395214","Toledo",254738,614067,-359329,-58.52,254738,-58.52
"258","395874","Youngstown",68363,293140,-224777,-76.68,0,-100
"259","399035","Cuyahoga County",162249,298155,-135906,-45.58,162249,-45.58
"260","399049","Franklin County",168674,164609,4065,2.47,168674,2.47
"261","399061","Hamilton County",131978,257987,-126009,-48.84,0,-100
"262","399113","Montgomery County",99033,149345,-50312,-33.69,0,-100
"263","399999","Ohio Nonentitlement",2475407,5750996,-3275589,-56.96,2982345,-48.14
"264","402268","Oklahoma City",561544,389641,171903,44.12,561544,44.12
"265","403036","Tulsa",323290,287025,36265,12.63,323290,12.63
"266","409999","Oklahoma Nonentitlement",1124907,1563557,-438650,-28.05,1124907,-28.05
"267","411098","Portland",1312384,708283,604101,85.29,1312384,85.29
"268","419005","Clackamas County",307389,181290,126099,69.56,307389,69.56
"269","419067","Washington County",182393,165058,17335,10.5,182393,10.5
"270","419999","Oregon Nonentitlement",3105746,1742295,1363451,78.26,3105746,78.26
"271","420096","Allentown",89389,190484,-101095,-53.07,0,-100
"272","422178","Erie",109761,254036,-144275,-56.79,0,-100
"273","422898","Harrisburg",90054,177949,-87895,-49.39,0,-100
"274","423573","Lancaster City",78363,139052,-60689,-43.64,0,-100
"275","425451","Philadelphia",2169525,3503851,-1334326,-38.08,2169525,-38.08
"276","425529","Pittsburgh",297797,1159290,-861493,-74.31,297797,-74.31
"277","425793","Reading",140724,223211,-82487,-36.95,140724,-36.95
"278","426201","Scranton",66585,230044,-163459,-71.06,0,-100
"279","427947","Wilkes-Barre",27523,135180,-107657,-79.64,0,-100
"280","429003","Allegheny County",335343,1127473,-792130,-70.26,335343,-70.26
"281","429007","Beaver County",51661,262539,-210878,-80.32,0,-100
"282","429011","Berks County",97107,185838,-88731,-47.75,0,-100
"283","429017","Bucks County",141763,157011,-15248,-9.71,141763,-9.71
"284","429029","Chester County",247946,199402,48544,24.34,247946,24.34
"285","429045","Delaware County",137684,295374,-157690,-53.39,137684,-53.39
"286","429071","Lancaster County",139460,235300,-95840,-40.73,139460,-40.73
"287","429079","Luzerne County",65805,348993,-283188,-81.14,0,-100
"288","429091","Montgomery County",159565,262665,-103100,-39.25,159565,-39.25
"289","429125","Washington County",76242,286174,-209932,-73.36,0,-100
"290","429129","Westmoreland County",90443,315160,-224717,-71.3,0,-100
"291","429133","York County",86033,178709,-92676,-51.86,0,-100
"292","429999","Pennsylvania Nonentitlement",1935717,5435602,-3499885,-64.39,2864684,-47.3
"293","440210","Pawtucket",65970,167582,-101612,-60.63,0,-100
"294","440222","Providence",191731,448242,-256511,-57.23,191731,-57.23
"295","440306","Woonsocket",43732,102412,-58680,-57.3,0,-100
"296","449999","Rhode Island Nonentitlement",292300,668699,-376399,-56.29,402002,-39.88
"297","459019","Charleston County",89158,140732,-51574,-36.65,0,-100
"298","459045","Greenville County",179742,215747,-36005,-16.69,179742,-16.69
"299","459051","Horry County",195232,199486,-4254,-2.13,195232,-2.13
"300","459999","South Carolina Nonentitlement",1980830,2556902,-576072,-22.53,2069989,-19.04
"301","469999","South Dakota Nonentitlement",426940,582158,-155218,-26.66,426940,-26.66
"302","470336","Chattanooga",121956,150938,-28982,-19.2,0,-100
"303","471242","Memphis",624532,576122,48410,8.4,624532,8.4
"304","471368","Nashville-Davidson",747094,410588,336506,81.96,747094,81.96
"305","479999","Tennessee Nonentitlement",2526102,2948182,-422080,-14.32,2648059,-10.18
"306","480222","Arlington",283509,264459,19050,7.2,283509,7.2
"307","480264","Austin",915711,622474,293237,47.11,915711,47.11
"308","480726","Brownsville",198533,235660,-37127,-15.75,198533,-15.75
"309","481206","Corpus Christi",202711,228138,-25427,-11.15,202711,-11.15
"310","481338","Dallas",1267075,1209806,57269,4.73,1267075,4.73
"311","481680","El Paso",513523,589732,-76209,-12.92,513523,-12.92
"312","481896","Fort Worth",510106,552108,-42002,-7.61,510106,-7.61
"313","481998","Garland",124085,162941,-38856,-23.85,0,-100
"314","482514","Houston",2291850,2027628,264222,13.03,2291850,13.03
"315","482628","Irving",192825,181659,11166,6.15,192825,6.15
"316","483042","Laredo",296467,316721,-20254,-6.39,296467,-6.39
"317","483288","Lubbock",143364,171680,-28316,-16.49,143364,-16.49
"318","484068","Pasadena",151990,146635,5355,3.65,151990,3.65
"319","484758","San Antonio",1119945,1025839,94106,9.17,1119945,9.17
"320","489029","Bexar County",166580,185671,-19091,-10.28,166580,-10.28
"321","489039","Brazoria County",113081,144936,-31855,-21.98,0,-100
"322","489113","Dallas County",137299,188929,-51630,-27.33,137299,-27.33
"323","489157","Fort Bend County",136219,195277,-59058,-30.24,136219,-30.24
"324","489201","Harris County",766987,1055755,-288768,-27.35,766987,-27.35
"325","489215","Hidalgo County",475087,675755,-200668,-29.7,475087,-29.7
"326","489339","Montgomery County",120120,190017,-69897,-36.78,0,-100
"327","489439","Tarrant County",245666,214904,30762,14.31,245666,14.31
"328","489999","Texas Nonentitlement",6126795,8891395,-2764600,-31.09,6484081,-27.07
"329","491092","Salt Lake City",300200,291537,8663,2.97,300200,2.97
"330","499035","Salt Lake County",224836,201569,23267,11.54,224836,11.54
"331","499999","Utah Nonentitlement",810104,1213239,-403135,-33.23,810104,-33.23
"332","509999","Vermont Nonentitlement",507111,640508,-133397,-20.83,507111,-20.83
"333","511116","Norfolk",204358,346458,-142100,-41.02,204358,-41.02
"334","511308","Richmond",226214,374421,-148207,-39.58,226214,-39.58
"335","511320","Roanoke",103356,138444,-35088,-25.34,0,-100
"336","511590","Virginia Beach",167192,156937,10255,6.53,167192,6.53
"337","519059","Fairfax County",583268,431214,152054,35.26,583268,35.26
"338","519087","Henrico County",109348,139425,-30077,-21.57,0,-100
"339","519153","Prince William County",243506,186307,57199,30.7,243506,30.7
"340","519999","Virginia Nonentitlement",1920163,2752294,-832131,-30.23,2132866,-22.51
"341","531392","Seattle",1976926,833959,1142967,137.05,1976926,137.05
"342","531488","Spokane",273589,268994,4595,1.71,273589,1.71
"343","531554","Tacoma",250998,199158,51840,26.03,250998,26.03
"344","539033","King County",943596,326105,617491,189.35,943596,189.35
"345","539053","Pierce County",265743,227046,38697,17.04,265743,17.04
"346","539061","Snohomish County",341634,219736,121898,55.47,341634,55.47
"347","539999","Washington Nonentitlement",3574679,2460585,1114094,45.28,3574679,45.28
"348","540666","Huntington",53361,139300,-85939,-61.69,0,-100
"349","549999","West Virginia Nonentitlement",798792,1560544,-761752,-48.81,852154,-45.39
"350","553944","Madison",219083,152860,66223,43.32,219083,43.32
"351","554340","Milwaukee",632597,1335846,-703249,-52.64,632597,-52.64
"352","555424","Racine",68952,152315,-83363,-54.73,0,-100
"353","559999","Wisconsin Nonentitlement",1945823,3453944,-1508121,-43.66,2014776,-41.67
"354","569999","Wyoming Nonentitlement",324637,301683,22954,7.61,324637,7.61
"355","729021","Bayamon Municipio",182089,224266,-42177,-18.81,182089,-18.81
"356","729025","Caguas Municipio",133112,162216,-29104,-17.94,0,-100
"357","729031","Carolina Municipio",140629,194401,-53772,-27.66,140629,-27.66
"358","729113","Ponce Municipio",235526,248020,-12494,-5.04,235526,-5.04
"359","729127","San Juan Municipio",643376,567557,75819,13.36,643376,13.36
"360","729999","Puerto Rico Nonentitlement",2608889,4095385,-1486496,-36.3,2742001,-33.05
"361","600001","American Samoas",NA,79644,NA,NA,NA,NA
"362","660001","Guam",NA,233432,NA,NA,NA,NA
"363","690001","Northern Mariana Islands",NA,74478,NA,NA,NA,NA
"364","780001","Virgin Islands",NA,152446,NA,NA,NA,NA
