"","UOGID","name","my_formula","allocation","formula_diff","pct_diff","rolled_up","pct_diff_rollup"
"149","249031","Montgomery County",599784,367993,231791,62.99,599784,62.99
"150","249033","Prince Georges County",538363,908453,-370090,-40.74,538363,-40.74
"151","249999","Maryland Nonentitlement",1175818,1070371,105447,9.85,1175818,9.85
"152","250282","Boston",2487815,2014377,473438,23.5,2487815,23.5
"153","250396","Cambridge",240043,222893,17150,7.69,240043,7.69
"154","250744","Fall River",153378,234813,-81435,-34.68,0,-100
"155","251194","Lawrence",149025,136695,12330,9.02,0,-100
"156","251284","Lowell",225561,170483,55078,32.31,225561,32.31
"157","251302","Lynn",276401,521444,-245043,-46.99,276401,-46.99
"158","251614","New Bedford",177256,395072,-217816,-55.13,177256,-55.13
"159","251650","Newton",122885,275072,-152187,-55.33,0,-100
"160","251992","Quincy",188534,151963,36571,24.07,188534,24.07
"161","252250","Somerville",78701,423647,-344946,-81.42,0,-100
"162","252340","Springfield",436027,314406,121621,38.68,436027,38.68
"163","252880","Worcester",287662,627242,-339580,-54.14,287662,-54.14
"164","259999","Massachusetts Nonentitlement",3368526,5225151,-1856625,-35.53,3872514,-25.89
"165","261698","Detroit",1127375,2824376,-1697001,-60.08,1127375,-60.08
"166","262172","Flint",132464,632144,-499680,-79.05,0,-100
"167","262544","Grand Rapids",239948,310225,-70277,-22.65,239948,-22.65
"168","263456","Lansing",143057,166766,-23709,-14.22,0,-100
"169","265340","Saginaw",85388,178918,-93530,-52.28,0,-100
"170","269049","Genesee County",84923,154500,-69577,-45.03,0,-100
"171","269099","Macomb County",93127,155280,-62153,-40.03,0,-100
"172","269125","Oakland County",238823,328673,-89850,-27.34,238823,-27.34
"173","269161","Washtenaw County",199680,167288,32392,19.36,199680,19.36
"174","269163","Wayne County",203383,447397,-244014,-54.54,203383,-54.54
"175","269999","Michigan Nonentitlement",2545322,4987798,-2442476,-48.97,3084280,-38.16
"176","271266","Duluth",129908,197186,-67278,-34.12,0,-100
"177","273120","Minneapolis",926076,922657,3419,0.37,926076,0.37
"178","274164","St Paul",550466,571420,-20954,-3.67,550466,-3.67
"179","279037","Dakota County",163624,159564,4060,2.54,163624,2.54
"180","279053","Hennepin County",331632,224325,107307,47.84,331632,47.84
"181","279137","St Louis County",101409,161185,-59776,-37.09,0,-100
"182","279999","Minnesota Nonentitlement",1533075,2060135,-527060,-25.58,1764391,-14.36
"183","280726","Jackson",178610,153673,24937,16.23,178610,16.23
"184","289999","Mississippi Nonentitleme",1297573,2404441,-1106868,-46.03,1297573,-46.03
"185","292670","Kansas City",513771,649463,-135692,-20.89,513771,-20.89
"186","294626","St Louis",545988,1451090,-905102,-62.37,545988,-62.37
"187","299189","St Louis County",338275,596998,-258723,-43.34,338275,-43.34
"188","299999","Missouri Nonentitlement",2036953,2930526,-893573,-30.49,2036953,-30.49
"189","309999","Montana Nonentitlement",768887,935979,-167092,-17.85,768887,-17.85
"190","311710","Lincoln",314096,153174,160922,105.06,314096,105.06
"191","312208","Omaha",474319,380955,93364,24.51,474319,24.51
"192","319999","Nebraska Nonentitlement",522349,942120,-419771,-44.56,522349,-44.56
"193","320108","Las Vegas",1007550,423205,584345,138.08,1007550,138.08
"194","320138","North Las Vegas",385090,168153,216937,129.01,385090,129.01
"195","320150","Reno",318676,175499,143177,81.58,318676,81.58
"196","329003","Clark County",1395147,611759,783388,128.05,1395147,128.05
"197","329999","Nevada Nonentitlement",554872,418039,136833,32.73,554872,32.73
"198","330930","Manchester",178372,149498,28874,19.31,178372,19.31
"199","339999","New Hampshire Nonentitlement",515302,866844,-351542,-40.55,515302,-40.55
"200","340414","Camden",154174,195624,-41450,-21.19,0,-100
"201","340798","Elizabeth",299940,182932,117008,63.96,299940,63.96
"202","341464","Jersey City",382152,457848,-75696,-16.53,382152,-16.53
"203","342190","Newark",591333,685579,-94246,-13.75,591333,-13.75
"204","342466","Paterson",298308,366186,-67878,-18.54,298308,-18.54
"205","343216","Trenton",151044,203498,-52454,-25.78,0,-100
"206","349003","Bergen County",378577,728855,-350278,-48.06,378577,-48.06
"207","349007","Camden County",157257,193191,-35934,-18.6,157257,-18.6
"208","349013","Essex County",326705,416165,-89460,-21.5,326705,-21.5
"209","349017","Hudson County",161318,163803,-2485,-1.52,161318,-1.52
"210","349023","Middlesex County",166223,145915,20308,13.92,166223,13.92
"211","349025","Monmouth County",216038,198235,17803,8.98,216038,8.98
"212","349027","Morris County",176042,157444,18598,11.81,176042,11.81
"213","349039","Union County",238362,466843,-228481,-48.94,238362,-48.94
"214","349999","New Jersey Nonentitlement",2827511,3223041,-395530,-12.27,3132729,-2.8
"215","350012","Albuquerque",529259,350052,179207,51.19,529259,51.19
"216","359999","New Mexico Nonentitlement",706454,1122839,-416385,-37.08,706454,-37.08
"217","360040","Albany",192673,272769,-80096,-29.36,192673,-29.36
"218","360556","Binghamton",53224,156228,-103004,-65.93,0,-100
"219","360784","Buffalo",323509,1129225,-805716,-71.35,323509,-71.35
"220","363160","Islip Town",203096,142588,60508,42.44,203096,42.44
"221","364436","New York",33506638,13542650,19963988,147.42,33506638,147.42
"222","364448","Niagara Falls",45694,200224,-154530,-77.18,0,-100
"223","365544","Rochester",326377,987067,-660690,-66.93,326377,-66.93
"224","365848","Schenectady",112018,186143,-74125,-39.82,0,-100
"225","366376","Syracuse",209472,1050980,-841508,-80.07,209472,-80.07
"226","366500","Troy",71395,148110,-76715,-51.8,0,-100
"227","366612","Utica",54175,196003,-141828,-72.36,0,-100
"228","367260","Yonkers",341898,283734,58164,20.5,341898,20.5
"229","369029","Erie County",68279,219286,-151007,-68.86,0,-100
"230","369055","Monroe County",97064,148669,-51605,-34.71,0,-100
"231","369059","Nassau County",1221973,2593306,-1371333,-52.88,1221973,-52.88
"232","369067","Onondaga County",79435,157591,-78156,-49.59,0,-100
"233","369071","Orange County",107056,136520,-29464,-21.58,0,-100
"234","369087","Rockland County",232037,185534,46503,25.06,232037,25.06
"235","369103","Suffolk County",257951,262650,-4699,-1.79,257951,-1.79
"236","369999","New York Nonentitlement",3151575,6562502,-3410927,-51.98,3839914,-41.49
"237","370558","Charlotte",756783,845593,-88810,-10.5,756783,-10.5
"238","370828","Durham",200605,164728,35877,21.78,200605,21.78
"239","371188","Greensboro",225803,182064,43739,24.02,225803,24.02
"240","372304","Raleigh",353897,256647,97250,37.89,353897,37.89
"241","373180","Winston-Salem",251871,179756,72115,40.12,251871,40.12
"242","379183","Wake County",142201,141423,778,0.55,0,-100
"243","379999","North Carolina Nonentitlement",3891567,4990463,-1098896,-22.02,4033768,-19.17
"244","389999","North Dakota Nonentitlement",493479,657162,-163683,-24.91,493479,-24.91
"245","390042","Akron",230273,608720,-378447,-62.17,230273,-62.17
"246","390858","Canton",113945,213203,-99258,-46.56,0,-100
"247","391062","Cincinnati",460879,968189,-507310,-52.4,460879,-52.4
"248","391104","Cleveland",588738,1744977,-1156239,-66.26,588738,-66.26
"249","391176","Columbus",819429,585303,234126,40,819429,40
"250","391362","Dayton",232112,460851,-228739,-49.63,232112,-49.63
"251","392628","Lakewood",50137,164950,-114813,-69.6,0,-100
"252","394998","Springfield",58309,146962,-88653,-60.32,0,-100
"253","395214","Toledo",255545,973055,-717510,-73.74,255545,-73.74
"254","395874","Youngstown",109837,425468,-315631,-74.18,0,-100
"255","399035","Cuyahoga County",161061,310208,-149147,-48.08,161061,-48.08
"256","399049","Franklin County",208142,161726,46416,28.7,208142,28.7
"257","399061","Hamilton County",183730,261434,-77704,-29.72,183730,-29.72
"258","399113","Montgomery County",121389,152218,-30829,-20.25,0,-100
"259","399999","Ohio Nonentitlement",2609218,5761993,-3152775,-54.72,3062835,-46.84
"260","402268","Oklahoma City",693905,393035,300870,76.55,693905,76.55
"261","403036","Tulsa",403957,448395,-44438,-9.91,403957,-9.91
"262","409999","Oklahoma Nonentitlement",1307090,1644676,-337586,-20.53,1307090,-20.53
"263","411098","Portland",1584061,698443,885618,126.8,1584061,126.8
"264","419005","Clackamas County",305578,181841,123737,68.05,305578,68.05
"265","419067","Washington County",244098,166014,78084,47.03,244098,47.03
"266","419999","Oregon Nonentitlement",4331578,2015624,2315954,114.9,4331578,114.9
"267","420096","Allentown",124175,197224,-73049,-37.04,0,-100
"268","422178","Erie",121431,252491,-131060,-51.91,0,-100
"269","422898","Harrisburg",114343,167796,-53453,-31.86,0,-100
"270","423573","Lancaster City",71762,141883,-70121,-49.42,0,-100
"271","425451","Philadelphia",2548030,3493714,-945684,-27.07,2548030,-27.07
"272","425529","Pittsburgh",287823,1148125,-860302,-74.93,287823,-74.93
"273","425793","Reading",144463,218460,-73997,-33.87,0,-100
"274","426201","Scranton",63915,222560,-158645,-71.28,0,-100
"275","429003","Allegheny County",361383,1125988,-764605,-67.91,361383,-67.91
"276","429007","Beaver County",71933,373577,-301644,-80.74,0,-100
"277","429011","Berks County",99201,184425,-85224,-46.21,0,-100
"278","429017","Bucks County",168048,154335,13713,8.88,168048,8.88
"279","429029","Chester County",245626,205736,39890,19.39,245626,19.39
"280","429045","Delaware County",126439,297585,-171146,-57.51,0,-100
"281","429071","Lancaster County",138544,380492,-241948,-63.59,0,-100
"282","429079","Luzerne County",76713,341048,-264335,-77.51,0,-100
"283","429091","Montgomery County",183019,264648,-81629,-30.84,183019,-30.84
"284","429125","Washington County",89814,284370,-194556,-68.42,0,-100
"285","429129","Westmoreland County",99958,282980,-183022,-64.68,0,-100
"286","429133","York County",117111,177062,-59951,-33.86,0,-100
"287","429999","Pennsylvania Nonentitlement",2485660,6061665,-3576005,-58.99,3945463,-34.91
"288","440210","Pawtucket",67809,156088,-88279,-56.56,0,-100
"289","440222","Providence",220300,427127,-206827,-48.42,220300,-48.42
"290","440306","Woonsocket",52857,106023,-53166,-50.15,0,-100
"291","449999","Rhode Island Nonentitlement",359134,671955,-312821,-46.55,479800,-28.6
"292","459019","Charleston County",108096,145113,-37017,-25.51,0,-100
"293","459045","Greenville County",225547,219072,6475,2.96,225547,2.96
"294","459051","Horry County",233653,191835,41818,21.8,233653,21.8
"295","459999","South Carolina Nonentitlement",2270117,2645837,-375720,-14.2,2378213,-10.11
"296","469999","South Dakota Nonentitlement",576325,749606,-173281,-23.12,576325,-23.12
"297","470336","Chattanooga",123548,149029,-25481,-17.1,0,-100
"298","471242","Memphis",745444,830475,-85031,-10.24,745444,-10.24
"299","471368","Nashville-Davidson",1013412,683238,330174,48.32,1013412,48.32
"300","479999","Tennessee Nonentitlement",2750486,3640860,-890374,-24.46,2874034,-21.06
"301","480222","Arlington",310833,263663,47170,17.89,310833,17.89
"302","480264","Austin",1105487,886287,219200,24.73,1105487,24.73
"303","480726","Brownsville",182354,228338,-45984,-20.14,182354,-20.14
"304","481206","Corpus Christi",183245,216432,-33187,-15.33,183245,-15.33
"305","481338","Dallas",1582896,3117540,-1534644,-49.23,1582896,-49.23
"306","481680","El Paso",516959,918392,-401433,-43.71,516959,-43.71
"307","481896","Fort Worth",618798,577437,41361,7.16,618798,7.16
"308","481998","Garland",180175,168777,11398,6.75,180175,6.75
"309","482514","Houston",2363821,1993229,370592,18.59,2363821,18.59
"310","482628","Irving",239982,183662,56320,30.66,239982,30.66
"311","483042","Laredo",261480,309407,-47927,-15.49,261480,-15.49
"312","483288","Lubbock",134488,173382,-38894,-22.43,0,-100
"313","484068","Pasadena",139806,142035,-2229,-1.57,0,-100
"314","484758","San Antonio",1341944,1031482,310462,30.1,1341944,30.1
"315","489029","Bexar County",204234,196327,7907,4.03,204234,4.03
"316","489039","Brazoria County",106403,144940,-38537,-26.59,0,-100
"317","489113","Dallas County",165556,175656,-10100,-5.75,165556,-5.75
"318","489157","Fort Bend County",139190,205712,-66522,-32.34,0,-100
"319","489201","Harris County",808124,1104511,-296387,-26.83,808124,-26.83
"320","489215","Hidalgo County",415585,650566,-234981,-36.12,415585,-36.12
"321","489339","Montgomery County",124197,207210,-83013,-40.06,0,-100
"322","489439","Tarrant County",293825,218732,75093,34.33,293825,34.33
"323","489999","Texas Nonentitlement",6014992,9028982,-3013990,-33.38,6659076,-26.25
"324","491092","Salt Lake City",317094,288788,28306,9.8,317094,9.8
"325","499035","Salt Lake County",260124,211083,49041,23.23,260124,23.23
"326","499999","Utah Nonentitlement",964453,1250030,-285577,-22.85,964453,-22.85
"327","509999","Vermont Nonentitlement",480776,635751,-154975,-24.38,480776,-24.38
"328","511116","Norfolk",242160,578481,-336321,-58.14,242160,-58.14
"329","511308","Richmond",239240,367565,-128325,-34.91,239240,-34.91
"330","511320","Roanoke",93745,137657,-43912,-31.9,0,-100
"331","511590","Virginia Beach",170168,160042,10126,6.33,170168,6.33
"332","519059","Fairfax County",698746,443226,255520,57.65,698746,57.65
"333","519087","Henrico County",115262,138518,-23256,-16.79,0,-100
"334","519153","Prince William County",284793,194075,90718,46.74,284793,46.74
"335","519999","Virginia Nonentitlement",2150070,2902037,-751967,-25.91,2359077,-18.71
"336","531392","Seattle",2793558,808890,1984668,245.36,2793558,245.36
"337","531488","Spokane",282282,268989,13293,4.94,282282,4.94
"338","531554","Tacoma",347952,202381,145571,71.93,347952,71.93
"339","539033","King County",1282851,303495,979356,322.69,1282851,322.69
"340","539053","Pierce County",392975,235920,157055,66.57,392975,66.57
"341","539061","Snohomish County",451911,245665,206246,83.95,451911,83.95
"342","539999","Washington Nonentitlement",4667026,2554041,2112985,82.73,4667026,82.73
"343","540666","Huntington",69307,140173,-70866,-50.56,0,-100
"344","549999","West Virginia Nonentitlement",719933,1694366,-974433,-57.51,789241,-53.42
"345","553944","Madison",238237,152813,85424,55.9,238237,55.9
"346","554340","Milwaukee",728217,2041570,-1313353,-64.33,728217,-64.33
"347","555424","Racine",70376,362015,-291639,-80.56,0,-100
"348","559999","Wisconsin Nonentitlement",2254716,3457610,-1202894,-34.79,2325092,-32.75
"349","569999","Wyoming Nonentitlement",440254,310296,129958,41.88,440254,41.88
"350","729021","Bayamon Municipio",202476,201557,919,0.46,202476,0.46
"351","729025","Caguas Municipio",138296,148194,-9898,-6.68,0,-100
"352","729031","Carolina Municipio",159657,167087,-7430,-4.45,159657,-4.45
"353","729113","Ponce Municipio",225072,223376,1696,0.76,225072,0.76
"354","729127","San Juan Municipio",758999,563354,195645,34.73,758999,34.73
"355","729999","Puerto Rico Nonentitlement",2800988,5674037,-2873049,-50.64,2939284,-48.2
"356","600001","American Samoas",NA,78875,NA,NA,NA,NA
"357","660001","Guam",NA,377118,NA,NA,NA,NA
"358","690001","Northern Mariana Islands",NA,75974,NA,NA,NA,NA
"359","780001","Virgin Islands",NA,150331,NA,NA,NA,NA
