Geo Code,State,Name,FY 2017 PPRN,
130192,GA,Augusta-Richmond County,"$1,262,648"
130444,GA,Brunswick,"$92,958"
130750,GA,Columbus-Muscogee County,"$1,000,900"
130882,GA,Dalton,"$108,080"
131314,GA,Gainesville,"$126,724"
131566,GA,Hinesville,"$56,459"
131968,GA,Macon-Bibb,"$1,173,458"
131998,GA,Marietta,"$134,849"
132814,GA,Rome,"$109,104"
132832,GA,Roswell,"$117,072"
132890,GA,Sandy Springs City,"$163,697"
132916,GA,Savannah,"$1,545,246"
133000,GA,Smyrna City,"$80,684"
133354,GA,Valdosta,"$159,403"
133432,GA,Warner Robins,"$143,817"
139001,GA,Appling County,"$43,667"
139003,GA,Atkinson County,"$29,099"
139005,GA,Bacon County,"$29,265"
139007,GA,Baker County,"$13,161"
139009,GA,Baldwin County,"$104,779"
139011,GA,Banks County,"$38,922"
139013,GA,Barrow County,"$116,009"
139015,GA,Bartow County,"$194,556"
139017,GA,Ben Hill County,"$51,474"
139019,GA,Berrien County,"$46,211"
139021,GA,Bibb County,$0
139023,GA,Bleckley County,"$33,327"
139025,GA,Brantley County,"$36,428"
139027,GA,Brooks County,"$56,141"
139029,GA,Bryan County,"$41,325"
139031,GA,Bulloch County,"$174,402"
139033,GA,Burke County,"$68,763"
139035,GA,Butts County,"$44,000"
139037,GA,Calhoun County,"$21,363"
139039,GA,Camden County,"$86,165"
139043,GA,Candler County,"$34,418"
139045,GA,Carroll County,"$229,611"
139047,GA,Catoosa County,"$95,436"
139049,GA,Charlton County,"$29,815"
139051,GA,Chatham County,"$188,689"
139053,GA,Chattahoochee County,"$28,346"
139055,GA,Chattooga County,"$77,999"
139057,GA,Cherokee County,"$297,819"
139061,GA,Clay County,"$16,927"
139063,GA,Clayton County,"$1,740,489"
139065,GA,Clinch County,"$15,010"
139067,GA,Cobb County,"$2,360,781"
139069,GA,Coffee County,"$98,364"
139071,GA,Colquitt County,"$130,711"
139073,GA,Columbia County,"$141,325"
139075,GA,Cook County,"$43,844"
139077,GA,Coweta County,"$208,674"
139079,GA,Crawford County,"$23,309"
139081,GA,Crisp County,"$65,499"
139083,GA,Dade County,"$34,230"
139085,GA,Dawson County,"$38,919"
139087,GA,Decatur County,"$89,529"
139089,GA,De Kalb County,"$3,570,808"
139091,GA,Dodge County,"$51,097"
139093,GA,Dooly County,"$43,199"
139095,GA,Dougherty County,"$30,766"
139097,GA,Douglas County,"$234,618"
139099,GA,Early County,"$35,432"
139101,GA,Echols County,"$13,483"
139103,GA,Effingham County,"$87,418"
139105,GA,Elbert County,"$53,473"
139107,GA,Emanuel County,"$71,148"
139109,GA,Evans County,"$32,815"
139111,GA,Fannin County,"$54,164"
139113,GA,Fayette County,"$122,530"
139115,GA,Floyd County,"$122,547"
139117,GA,Forsyth County,"$209,103"
139119,GA,Franklin County,"$50,677"
139121,GA,Fulton County,"$1,511,403"
139123,GA,Gilmer County,"$70,978"
139125,GA,Glascock County,"$12,410"
139127,GA,Glynn County,"$114,031"
139129,GA,Gordon County,"$118,502"
139131,GA,Grady County,"$66,050"
139133,GA,Greene County,"$47,107"
139135,GA,Gwinnett County,"$3,910,162"
139137,GA,Habersham County,"$95,774"
139139,GA,Hall County,"$306,762"
139141,GA,Hancock County,"$37,976"
139143,GA,Haralson County,"$75,821"
139145,GA,Harris County,"$53,916"
139147,GA,Hart County,"$73,817"
139149,GA,Heard County,"$30,253"
139151,GA,Henry County,"$280,017"
139153,GA,Houston County,"$104,949"
139155,GA,Irwin County,"$22,157"
139157,GA,Jackson County,"$113,230"
139159,GA,Jasper County,"$32,665"
139161,GA,Jeff Davis County,"$37,404"
139163,GA,Jefferson County,"$57,351"
139165,GA,Jenkins County,"$39,664"
139167,GA,Johnson County,"$36,870"
139169,GA,Jones County,"$42,950"
139171,GA,Lamar County,"$66,818"
139173,GA,Lanier County,"$27,784"
139175,GA,Laurens County,"$115,548"
139177,GA,Lee County,"$35,312"
139179,GA,Liberty County,"$57,635"
139181,GA,Lincoln County,"$23,430"
139183,GA,Long County,"$33,591"
139185,GA,Lowndes County,"$94,050"
139187,GA,Lumpkin County,"$49,874"
139189,GA,Mcduffie County,"$48,493"
139191,GA,Mcintosh County,"$28,606"
139193,GA,Macon County,"$42,468"
139195,GA,Madison County,"$67,940"
139197,GA,Marion County,"$26,271"
139199,GA,Meriwether County,"$84,931"
139201,GA,Miller County,"$16,285"
139205,GA,Mitchell County,"$62,521"
139207,GA,Monroe County,"$51,259"
139209,GA,Montgomery County,"$26,501"
139211,GA,Morgan County,"$44,922"
139213,GA,Murray County,"$117,213"
139217,GA,Newton County,"$173,551"
139219,GA,Oconee County,"$41,650"
139221,GA,Oglethorpe County,"$34,428"
139223,GA,Paulding County,"$193,831"
139225,GA,Peach County,"$56,904"
139227,GA,Pickens County,"$42,352"
139229,GA,Pierce County,"$47,704"
139231,GA,Pike County,"$42,903"
139233,GA,Polk County,"$134,081"
139235,GA,Pulaski County,"$27,271"
139237,GA,Putnam County,"$47,756"
139239,GA,Quitman County,"$6,676"
139241,GA,Rabun County,"$40,542"
139243,GA,Randolph County,"$40,693"
139247,GA,Rockdale County,"$154,620"
139249,GA,Schley County,"$13,372"
139251,GA,Screven County,"$49,946"
139253,GA,Seminole County,"$23,176"
139255,GA,Spalding County,"$145,988"
139257,GA,Stephens County,"$58,860"
139259,GA,Stewart County,"$25,666"
139261,GA,Sumter County,"$98,428"
139263,GA,Talbot County,"$23,543"
139265,GA,Taliaferro County,"$11,608"
139267,GA,Tattnall County,"$55,874"
139269,GA,Taylor County,"$25,055"
139271,GA,Telfair County,"$56,720"
139273,GA,Terrell County,"$41,589"
139275,GA,Thomas County,"$162,625"
139277,GA,Tift County,"$97,425"
139279,GA,Toombs County,"$69,655"
139281,GA,Towns County,"$18,193"
139283,GA,Treutlen County,"$22,777"
139285,GA,Troup County,"$181,788"
139287,GA,Turner County,"$32,009"
139289,GA,Twiggs County,"$21,445"
139291,GA,Union County,"$37,334"
139293,GA,Upson County,"$132,043"
139295,GA,Walker County,"$166,108"
139297,GA,Walton County,"$130,340"
139299,GA,Ware County,"$132,650"
139301,GA,Warren County,"$29,302"
139303,GA,Washington County,"$69,475"
139305,GA,Wayne County,"$61,848"
139307,GA,Webster County,"$7,988"
139309,GA,Wheeler County,"$24,433"
139311,GA,White County,"$58,141"
139313,GA,Whitfield County,"$152,623"
139315,GA,Wilcox County,"$27,766"
139317,GA,Wilkes County,"$46,272"
139319,GA,Wilkinson County,"$24,738"
139321,GA,Worth County,"$53,648"
150144,HI,Honolulu,"$5,489,286"
159001,HI,Hawaii County,"$698,278"
159007,HI,Kauai County,"$189,592"
159009,HI,Maui County,"$454,010"
160102,ID,Boise,"$359,153"
160138,ID,Caldwell City,"$115,816"
160198,ID,Coeur D'Alene,"$85,846"
160510,ID,Idaho Falls,"$94,758"
160618,ID,Lewiston,"$51,159"
160684,ID,Meridian,"$98,458"
160762,ID,Nampa,"$206,802"
160906,ID,Pocatello,"$103,734"
169001,ID,Ada County,"$169,950"
169003,ID,Adams County,"$9,932"
169005,ID,Bannock County,"$42,403"
169007,ID,Bear Lake County,"$24,797"
169009,ID,Benewah County,"$21,270"
169011,ID,Bingham County,"$95,819"
169013,ID,Blaine County,"$32,978"
169015,ID,Boise County,"$13,705"
169017,ID,Bonner County,"$78,574"
169019,ID,Bonneville County,"$61,811"
169021,ID,Boundary County,"$21,136"
169023,ID,Butte County,"$7,275"
169025,ID,Camas County,"$5,246"
169027,ID,Canyon County,"$117,905"
169029,ID,Caribou County,"$17,639"
169031,ID,Cassia County,"$56,989"
169033,ID,Clark County,"$4,214"
169035,ID,Clearwater County,"$18,669"
169037,ID,Custer County,"$12,930"
169039,ID,Elmore County,"$53,310"
169041,ID,Franklin County,"$39,887"
169043,ID,Fremont County,"$34,516"
169045,ID,Gem County,"$37,849"
169047,ID,Gooding County,"$40,991"
169049,ID,Idaho County,"$40,300"
169051,ID,Jefferson County,"$43,636"
169053,ID,Jerome County,"$57,998"
169055,ID,Kootenai County,"$160,140"
169057,ID,Latah County,"$102,669"
169059,ID,Lemhi County,"$24,372"
169061,ID,Lewis County,"$14,013"
169063,ID,Lincoln County,"$13,431"
169065,ID,Madison County,"$133,665"
169067,ID,Minidoka County,"$42,672"
169069,ID,Nez Perce County,"$13,214"
169071,ID,Oneida County,"$17,339"
169073,ID,Owyhee County,"$32,875"
169075,ID,Payette County,"$50,750"
169077,ID,Power County,"$16,714"
169079,ID,Shoshone County,"$54,009"
169081,ID,Teton County,"$15,132"
169083,ID,Twin Falls County,"$163,143"
169085,ID,Valley County,"$18,432"
169087,ID,Washington County,"$28,312"
170126,IL,Alton City,"$231,749"
170222,IL,Arlington Heights,"$69,009"
170342,IL,Aurora,"$406,043"
170522,IL,Belleville,"$169,795"
170606,IL,Berwyn,"$324,275"
170660,IL,Bloomington,"$149,360"
170690,IL,Bolingbrook,"$102,596"
171218,IL,Champaign,"$177,716"
171296,IL,Chicago,"$54,412,238"
171302,IL,Chicago Heights,"$149,471"
171332,IL,Cicero,"$1,144,899"
171692,IL,Danville,"$246,580"
171716,IL,Decatur,"$350,384"
171746,IL,Dekalb,"$113,702"
171776,IL,Des Plaines,"$76,814"
171878,IL,Downers Grove,"$42,719"
172022,IL,East St Louis,"$1,082,365"
172094,IL,Elgin,"$218,411"
172238,IL,Evanston,"$1,207,899"
172814,IL,Granite City,"$177,146"
173228,IL,Hoffman Estates,"$68,441"
173480,IL,Joliet,"$240,292"
173540,IL,Kankakee,"$127,850"
174596,IL,Moline,"$193,982"
174734,IL,Mount Prospect,"$68,939"
174806,IL,Naperville,"$123,227"
175010,IL,Normal,"$109,245"
175052,IL,North Chicago,"$61,274"
175148,IL,Oak Lawn,"$73,753"
175154,IL,Oak Park,"$1,146,075"
175364,IL,Palatine Village,"$111,122"
175520,IL,Pekin,"$98,467"
175526,IL,Peoria,"$1,150,293"
175808,IL,Rantoul,"$81,208"
176000,IL,Rockford,"$1,527,479"
176006,IL,Rock Island,"$266,580"
176300,IL,Schaumburg Village,"$79,429"
176498,IL,Skokie,"$142,892"
176648,IL,Springfield,"$292,226"
177122,IL,Urbana,"$100,765"
177404,IL,Waukegan,"$216,690"
177548,IL,Wheaton City,"$54,681"
179001,IL,Adams County,"$165,863"
179003,IL,Alexander County,"$37,849"
179005,IL,Bond County,"$39,802"
179007,IL,Boone County,"$134,762"
179009,IL,Brown County,"$16,769"
179011,IL,Bureau County,"$107,464"
179013,IL,Calhoun County,"$13,383"
179015,IL,Carroll County,"$51,293"
179017,IL,Cass County,"$38,262"
179019,IL,Champaign County,"$127,210"
179021,IL,Christian County,"$101,655"
179023,IL,Clark County,"$38,391"
179025,IL,Clay County,"$35,083"
179027,IL,Clinton County,"$74,487"
179029,IL,Coles County,"$146,480"
179031,IL,Cook County,"$6,973,028"
179033,IL,Crawford County,"$50,026"
179035,IL,Cumberland County,"$33,146"
179037,IL,Dekalb County,"$160,215"
179039,IL,De Witt County,"$47,294"
179041,IL,Douglas County,"$53,163"
179043,IL,Du Page County,"$2,390,569"
179045,IL,Edgar County,"$59,224"
179047,IL,Edwards County,"$16,160"
179049,IL,Effingham County,"$55,652"
179051,IL,Fayette County,"$59,898"
179053,IL,Ford County,"$40,962"
179055,IL,Franklin County,"$114,012"
179057,IL,Fulton County,"$106,518"
179059,IL,Gallatin County,"$16,133"
179061,IL,Greene County,"$44,286"
179063,IL,Grundy County,"$111,163"
179065,IL,Hamilton County,"$22,142"
179067,IL,Hancock County,"$61,978"
179069,IL,Hardin County,"$13,643"
179071,IL,Henderson County,"$19,966"
179073,IL,Henry County,"$129,429"
179075,IL,Iroquois County,"$84,315"
179077,IL,Jackson County,"$225,849"
179079,IL,Jasper County,"$19,454"
179081,IL,Jefferson County,"$107,792"
179083,IL,Jersey County,"$35,468"
179085,IL,Jo Daviess County,"$71,435"
179087,IL,Johnson County,"$24,988"
179089,IL,Kane County,"$312,204"
179091,IL,Kankakee County,"$156,686"
179093,IL,Kendall County,"$152,703"
179095,IL,Knox County,"$162,641"
179097,IL,Lake County,"$1,799,999"
179099,IL,Lasalle County,"$293,476"
179101,IL,Lawrence County,"$34,893"
179103,IL,Lee County,"$93,564"
179105,IL,Livingston County,"$94,496"
179107,IL,Logan County,"$73,408"
179109,IL,Mcdonough County,"$93,840"
179111,IL,Mchenry County,"$351,169"
179113,IL,Mclean County,"$79,432"
179115,IL,Macon County,"$55,441"
179117,IL,Macoupin County,"$119,423"
179119,IL,Madison County,"$933,168"
179121,IL,Marion County,"$112,770"
179123,IL,Marshall County,"$33,198"
179125,IL,Mason County,"$41,457"
179127,IL,Massac County,"$40,308"
179129,IL,Menard County,"$29,018"
179131,IL,Mercer County,"$48,960"
179133,IL,Monroe County,"$50,099"
179135,IL,Montgomery County,"$68,367"
179137,IL,Morgan County,"$87,112"
179139,IL,Moultrie County,"$35,032"
179141,IL,Ogle County,"$118,096"
179143,IL,Peoria County,"$132,847"
179145,IL,Perry County,"$60,911"
179147,IL,Piatt County,"$37,142"
179149,IL,Pike County,"$49,592"
179151,IL,Pope County,"$12,034"
179153,IL,Pulaski County,"$19,596"
179155,IL,Putnam County,"$17,685"
179157,IL,Randolph County,"$69,865"
179159,IL,Richland County,"$48,862"
179161,IL,Rock Island County,"$159,570"
179163,IL,St Clair County,"$869,175"
179165,IL,Saline County,"$71,058"
179167,IL,Sangamon County,"$151,250"
179169,IL,Schuyler County,"$24,319"
179171,IL,Scott County,"$16,234"
179173,IL,Shelby County,"$52,789"
179175,IL,Stark County,"$19,458"
179177,IL,Stephenson County,"$149,792"
179179,IL,Tazewell County,"$180,643"
179181,IL,Union County,"$51,886"
179183,IL,Vermilion County,"$123,331"
179185,IL,Wabash County,"$28,892"
179187,IL,Warren County,"$58,432"
179189,IL,Washington County,"$33,689"
179191,IL,Wayne County,"$44,577"
179193,IL,White County,"$37,566"
179195,IL,Whiteside County,"$135,167"
179197,IL,Will County,"$1,178,081"
179199,IL,Williamson County,"$166,681"
179201,IL,Winnebago County,"$227,969"
179203,IL,Woodford County,"$73,888"
180084,IN,Anderson,"$228,965"
180246,IN,Bloomington,"$216,777"
180450,IN,Carmel,"$62,235"
180624,IN,Columbus,"$65,210"
180846,IN,East Chicago,"$332,149"
180912,IN,Elkhart,"$205,118"
180954,IN,Evansville,"$1,846,388"
181014,IN,Fort Wayne,"$1,420,930"
181104,IN,Gary,"$2,265,554"
181158,IN,Goshen,"$72,776"
181272,IN,Hammond,"$1,462,891"
181404,IN,Indianapolis,"$6,186,959"
181536,IN,Kokomo,"$206,560"
181566,IN,Lafayette,"$160,488"
181602,IN,La Porte,"$112,217"
181884,IN,Michigan City,"$171,564"
181950,IN,Mishawaka,"$134,989"
182100,IN,Muncie,"$306,139"
182130,IN,New Albany,"$170,470"
182886,IN,South Bend,"$1,769,862"
183042,IN,Terre Haute,"$1,103,298"
183282,IN,West Lafayette,"$83,313"
189001,IN,Adams County,"$98,659"
189003,IN,Allen County,"$147,469"
189005,IN,Bartholomew County,"$74,048"
189007,IN,Benton County,"$28,842"
189009,IN,Blackford County,"$36,589"
189011,IN,Boone County,"$89,613"
189013,IN,Brown County,"$31,717"
189015,IN,Carroll County,"$49,839"
189017,IN,Cass County,"$122,297"
189019,IN,Clark County,"$217,599"
189021,IN,Clay County,"$67,668"
189023,IN,Clinton County,"$93,323"
189025,IN,Crawford County,"$25,812"
189027,IN,Daviess County,"$70,680"
189029,IN,Dearborn County,"$80,942"
189031,IN,Decatur County,"$65,312"
189033,IN,Dekalb County,"$105,163"
189035,IN,Delaware County,"$74,061"
189037,IN,Dubois County,"$69,249"
189039,IN,Elkhart County,"$215,848"
189041,IN,Fayette County,"$74,366"
189043,IN,Floyd County,"$46,009"
189045,IN,Fountain County,"$46,779"
189047,IN,Franklin County,"$51,614"
189049,IN,Fulton County,"$54,569"
189051,IN,Gibson County,"$73,938"
189053,IN,Grant County,"$177,581"
189055,IN,Greene County,"$78,801"
189057,IN,Hamilton County,"$179,291"
189059,IN,Hancock County,"$90,091"
189061,IN,Harrison County,"$73,631"
189063,IN,Hendricks County,"$169,057"
189065,IN,Henry County,"$134,196"
189067,IN,Howard County,"$45,533"
189069,IN,Huntington County,"$103,838"
189071,IN,Jackson County,"$89,982"
189073,IN,Jasper County,"$48,672"
189075,IN,Jay County,"$64,690"
189077,IN,Jefferson County,"$71,107"
189079,IN,Jennings County,"$67,841"
189081,IN,Johnson County,"$256,884"
189083,IN,Knox County,"$108,120"
189085,IN,Kosciusko County,"$161,407"
189087,IN,Lagrange County,"$110,633"
189089,IN,Lake County,"$377,790"
189091,IN,Laporte County,"$92,092"
189093,IN,Lawrence County,"$96,791"
189095,IN,Madison County,"$141,565"
189097,IN,Marion County,"$173,393"
189099,IN,Marshall County,"$118,488"
189101,IN,Martin County,"$21,381"
189103,IN,Miami County,"$106,854"
189105,IN,Monroe County,"$88,525"
189107,IN,Montgomery County,"$103,751"
189109,IN,Morgan County,"$119,253"
189111,IN,Newton County,"$31,114"
189113,IN,Noble County,"$123,395"
189115,IN,Ohio County,"$12,977"
189117,IN,Orange County,"$49,904"
189119,IN,Owen County,"$55,415"
189121,IN,Parke County,"$41,357"
189123,IN,Perry County,"$35,987"
189125,IN,Pike County,"$28,750"
189127,IN,Porter County,"$296,658"
189129,IN,Posey County,"$46,909"
189131,IN,Pulaski County,"$33,459"
189133,IN,Putnam County,"$61,106"
189135,IN,Randolph County,"$81,032"
189137,IN,Ripley County,"$56,710"
189139,IN,Rush County,"$54,682"
189141,IN,St. Joseph County,"$152,406"
189143,IN,Scott County,"$57,168"
189145,IN,Shelby County,"$101,275"
189147,IN,Spencer County,"$42,212"
189149,IN,Starke County,"$55,020"
189151,IN,Steuben County,"$81,758"
189153,IN,Sullivan County,"$55,850"
189155,IN,Switzerland County,"$33,266"
189157,IN,Tippecanoe County,"$162,388"
189159,IN,Tipton County,"$43,291"
189161,IN,Union County,"$18,937"
189163,IN,Vanderburgh County,"$82,201"
189165,IN,Vermillion County,"$53,314"
189167,IN,Vigo County,"$95,815"
189169,IN,Wabash County,"$96,929"
189171,IN,Warren County,"$18,649"
189173,IN,Warrick County,"$94,377"
189175,IN,Washington County,"$61,669"
189177,IN,Wayne County,"$207,004"
189179,IN,Wells County,"$66,636"
189181,IN,White County,"$52,594"
189183,IN,Whitley County,"$66,105"
190138,IA,Ames,"$135,667"
190798,IA,Cedar Falls,"$67,299"
190804,IA,Cedar Rapids,"$272,517"
191134,IA,Council Bluffs,"$235,248"
191254,IA,Davenport,"$873,189"
191362,IA,Des Moines,"$2,548,802"
191464,IA,Dubuque,"$266,176"
192466,IA,Iowa City,"$157,090"
194812,IA,Sioux City,"$1,137,886"
195394,IA,Waterloo,"$313,060"
195508,IA,West Des Moines,"$68,510"
199001,IA,Adair County,"$22,274"
199003,IA,Adams County,"$14,116"
199005,IA,Allamakee County,"$45,098"
199007,IA,Appanoose County,"$44,743"
199009,IA,Audubon County,"$18,401"
199011,IA,Benton County,"$67,473"
199013,IA,Black Hawk County,"$42,123"
199015,IA,Boone County,"$83,072"
199017,IA,Bremer County,"$56,467"
199019,IA,Buchanan County,"$57,651"
199021,IA,Buena Vista County,"$88,818"
199023,IA,Butler County,"$46,680"
199025,IA,Calhoun County,"$33,251"
199027,IA,Carroll County,"$54,932"
199029,IA,Cass County,"$43,870"
199031,IA,Cedar County,"$48,348"
199033,IA,Cerro Gordo County,"$130,590"
199035,IA,Cherokee County,"$38,269"
199037,IA,Chickasaw County,"$38,195"
199039,IA,Clarke County,"$26,612"
199041,IA,Clay County,"$44,759"
199043,IA,Clayton County,"$63,287"
199045,IA,Clinton County,"$149,169"
199047,IA,Crawford County,"$63,733"
199049,IA,Dallas County,"$110,250"
199051,IA,Davis County,"$43,765"
199053,IA,Decatur County,"$31,607"
199055,IA,Delaware County,"$46,040"
199057,IA,Des Moines County,"$130,686"
199059,IA,Dickinson County,"$41,550"
199061,IA,Dubuque County,"$63,039"
199063,IA,Emmet County,"$31,036"
199065,IA,Fayette County,"$72,025"
199067,IA,Floyd County,"$48,441"
199069,IA,Franklin County,"$34,388"
199071,IA,Fremont County,"$21,838"
199073,IA,Greene County,"$32,141"
199075,IA,Grundy County,"$32,516"
199077,IA,Guthrie County,"$34,650"
199079,IA,Hamilton County,"$48,846"
199081,IA,Hancock County,"$30,664"
199083,IA,Hardin County,"$51,109"
199085,IA,Harrison County,"$46,771"
199087,IA,Henry County,"$67,227"
199089,IA,Howard County,"$31,372"
199091,IA,Humboldt County,"$28,415"
199093,IA,Ida County,"$25,706"
199095,IA,Iowa County,"$49,243"
199097,IA,Jackson County,"$57,900"
199099,IA,Jasper County,"$99,100"
199101,IA,Jefferson County,"$46,395"
199103,IA,Johnson County,"$176,750"
199105,IA,Jones County,"$50,525"
199107,IA,Keokuk County,"$38,353"
199109,IA,Kossuth County,"$44,960"
199111,IA,Lee County,"$117,724"
199113,IA,Linn County,"$161,182"
199115,IA,Louisa County,"$52,283"
199117,IA,Lucas County,"$36,498"
199119,IA,Lyon County,"$29,055"
199121,IA,Madison County,"$40,113"
199123,IA,Mahaska County,"$67,615"
199125,IA,Marion County,"$78,064"
199127,IA,Marshall County,"$136,503"
199129,IA,Mills County,"$33,045"
199131,IA,Mitchell County,"$29,863"
199133,IA,Monona County,"$31,296"
199135,IA,Monroe County,"$26,112"
199137,IA,Montgomery County,"$43,486"
199139,IA,Muscatine County,"$141,125"
199141,IA,O'Brien County,"$40,348"
199143,IA,Osceola County,"$18,316"
199145,IA,Page County,"$53,147"
199147,IA,Palo Alto County,"$26,859"
199149,IA,Plymouth County,"$54,568"
199151,IA,Pocahontas County,"$26,197"
199153,IA,Polk County,"$401,476"
199155,IA,Pottawattamie County,"$68,489"
199157,IA,Poweshiek County,"$53,078"
199159,IA,Ringgold County,"$18,298"
199161,IA,Sac County,"$34,499"
199163,IA,Scott County,"$111,845"
199165,IA,Shelby County,"$38,236"
199167,IA,Sioux County,"$85,425"
199169,IA,Story County,"$73,060"
199171,IA,Tama County,"$55,504"
199173,IA,Taylor County,"$24,041"
199175,IA,Union County,"$45,500"
199177,IA,Van Buren County,"$33,582"
199179,IA,Wapello County,"$143,269"
199181,IA,Warren County,"$94,522"
199183,IA,Washington County,"$60,506"
199185,IA,Wayne County,"$21,113"
199187,IA,Webster County,"$117,924"
199189,IA,Winnebago County,"$30,155"
199191,IA,Winneshiek County,"$54,805"
199193,IA,Woodbury County,"$49,047"
199195,IA,Worth County,"$26,696"
199197,IA,Wright County,"$42,650"
201776,KS,Kansas City,"$1,515,114"
201902,KS,Lawrence,"$178,980"
201908,KS,Leavenworth,"$85,852"
201944,KS,Lenexa,"$61,230"
202190,KS,Manhattan City,"$182,615"
202688,KS,Overland Park,"$187,821"
203216,KS,Shawnee,"$64,556"
203408,KS,Topeka,"$1,252,483"
203696,KS,Wichita,"$2,018,838"
209001,KS,Allen County,"$38,076"
209003,KS,Anderson County,"$21,197"
209005,KS,Atchison County,"$47,320"
209007,KS,Barber County,"$14,252"
209009,KS,Barton County,"$64,365"
209011,KS,Bourbon County,"$48,068"
209013,KS,Brown County,"$36,415"
209015,KS,Butler County,"$102,869"
209017,KS,Chase County,"$9,427"
209019,KS,Chautauqua County,"$13,730"
209021,KS,Cherokee County,"$59,733"
209023,KS,Cheyenne County,"$8,985"
209025,KS,Clark County,"$7,191"
209027,KS,Clay County,"$24,244"
209029,KS,Cloud County,"$31,525"
209031,KS,Coffey County,"$20,938"
209033,KS,Comanche County,"$5,714"
209035,KS,Cowley County,"$100,225"
209037,KS,Crawford County,"$124,921"
209039,KS,Decatur County,"$10,023"
209041,KS,Dickinson County,"$53,972"
209043,KS,Doniphan County,"$21,648"
209045,KS,Douglas County,"$35,320"
209047,KS,Edwards County,"$10,904"
209049,KS,Elk County,"$11,558"
209051,KS,Ellis County,"$62,442"
209053,KS,Ellsworth County,"$18,154"
209055,KS,Finney County,"$143,210"
209057,KS,Ford County,"$110,902"
209059,KS,Franklin County,"$58,084"
209061,KS,Geary County,"$96,456"
209063,KS,Gove County,"$7,094"
209065,KS,Graham County,"$7,925"
209067,KS,Grant County,"$20,095"
209069,KS,Gray County,"$16,185"
209071,KS,Greeley County,"$2,001"
209073,KS,Greenwood County,"$24,971"
209075,KS,Hamilton County,"$7,088"
209077,KS,Harper County,"$21,988"
209079,KS,Harvey County,"$82,132"
209081,KS,Haskell County,"$7,459"
209083,KS,Hodgeman County,"$4,655"
209085,KS,Jackson County,"$28,426"
209087,KS,Jefferson County,"$32,625"
209089,KS,Jewell County,"$13,936"
209091,KS,Johnson County,"$284,940"
209093,KS,Kearny County,"$7,443"
209095,KS,Kingman County,"$24,775"
209097,KS,Kiowa County,"$6,426"
209099,KS,Labette County,"$58,947"
209101,KS,Lane County,"$4,399"
209103,KS,Leavenworth County,"$67,543"
209105,KS,Lincoln County,"$12,925"
209107,KS,Linn County,"$25,459"
209109,KS,Logan County,"$7,430"
209111,KS,Lyon County,"$108,272"
209113,KS,Mcpherson County,"$62,236"
209115,KS,Marion County,"$35,862"
209117,KS,Marshall County,"$33,121"
209119,KS,Meade County,"$9,599"
209121,KS,Miami County,"$57,694"
209123,KS,Mitchell County,"$18,754"
209125,KS,Montgomery County,"$111,302"
209127,KS,Morris County,"$17,622"
209129,KS,Morton County,"$5,971"
209131,KS,Nemaha County,"$26,746"
209133,KS,Neosho County,"$52,672"
209135,KS,Ness County,"$9,343"
209137,KS,Norton County,"$14,626"
209139,KS,Osage County,"$36,901"
209141,KS,Osborne County,"$14,876"
209143,KS,Ottawa County,"$18,695"
209145,KS,Pawnee County,"$15,996"
209147,KS,Phillips County,"$16,560"
209149,KS,Pottawatomie County,"$43,396"
209151,KS,Pratt County,"$26,224"
209153,KS,Rawlins County,"$8,732"
209155,KS,Reno County,"$153,993"
209157,KS,Republic County,"$19,835"
209159,KS,Rice County,"$29,418"
209161,KS,Riley County,"$52,881"
209163,KS,Rooks County,"$16,475"
209165,KS,Rush County,"$11,939"
209167,KS,Russell County,"$23,886"
209169,KS,Saline County,"$151,698"
209171,KS,Scott County,"$12,378"
209173,KS,Sedgwick County,"$203,801"
209175,KS,Seward County,"$86,332"
209177,KS,Shawnee County,"$74,392"
209179,KS,Sheridan County,"$6,747"
209181,KS,Sherman County,"$12,921"
209183,KS,Smith County,"$15,536"
209185,KS,Stafford County,"$17,054"
209187,KS,Stanton County,"$4,143"
209189,KS,Stevens County,"$14,882"
209191,KS,Sumner County,"$63,394"
209193,KS,Thomas County,"$15,372"
209195,KS,Trego County,"$7,367"
209197,KS,Wabaunsee County,"$17,886"
209199,KS,Wallace County,"$4,062"
209201,KS,Washington County,"$19,673"
209203,KS,Wichita County,"$7,554"
209205,KS,Wilson County,"$31,083"
209207,KS,Woodson County,"$12,550"
209209,KS,Wyandotte County,"$20,337"
210048,KY,Ashland,"$147,304"
210210,KY,Bowling Green,"$145,706"
210534,KY,Covington,"$1,047,819"
210696,KY,Elizabethtown,"$49,905"
211032,KY,Henderson,"$58,841"
211086,KY,Hopkinsville,"$72,253"
211314,KY,Lexington-Fayette,"$1,562,144"
211374,KY,Louisville-Cdbg,"$7,768,501"
211680,KY,Owensboro,"$112,693"
219001,KY,Adair County,"$33,919"
219003,KY,Allen County,"$39,502"
219005,KY,Anderson County,"$32,453"
219007,KY,Ballard County,"$13,180"
219009,KY,Barren County,"$88,926"
219011,KY,Bath County,"$32,684"
219013,KY,Bell County,"$79,662"
219015,KY,Boone County,"$180,397"
219017,KY,Bourbon County,"$60,264"
219019,KY,Boyd County,"$44,706"
219021,KY,Boyle County,"$57,959"
219023,KY,Bracken County,"$29,909"
219025,KY,Breathitt County,"$38,351"
219027,KY,Breckinridge County,"$47,660"
